idx,alpha,ans,imaginal-activation,imaginal-delay,le,nu,visual-activation,Rule,Inputs,Probe,ProbeCorrect,EncodingRT,ExecutionRT,ProbeRT,Accuracy
59300,0.2,0.0,1.0,0.14,1.1,0.5,4.0,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,1.301,3.6,0.28499985,1
59300,0.2,0.0,1.0,0.14,1.1,0.5,4.0,(INCREMENT DOUBLE DIVIDE),(1 1),2,NO,3.8170004,2.736,0.43499947,1
59300,0.2,0.0,1.0,0.14,1.1,0.5,4.0,(TRIPLE INCREMENT ADD),(2 4),10,NO,1.0979996,3.3920002,0.43500137,1
59300,0.2,0.0,1.0,0.14,1.1,0.5,4.0,(TRIPLE INCREMENT ADD),(1 4),7,NO,4.0,2.6519985,0.43500137,1
59300,0.2,0.0,1.0,0.14,1.1,0.5,4.0,(TRIPLE INCREMENT ADD),(2 9),15,NO,1.5750008,2.6669998,0.43499756,1
59300,0.2,0.0,1.0,0.14,1.1,0.5,4.0,(TRIPLE INCREMENT ADD),(8 8),33,YES,1.1140022,2.5979996,0.28499985,1
59300,0.2,0.0,1.0,0.14,1.1,0.5,4.0,(INCREMENT DOUBLE DIVIDE),(3 1),1,NO,2.5810013,2.6659966,0.43500137,1
59300,0.2,0.0,1.0,0.14,1.1,0.5,4.0,(TRIPLE INCREMENT ADD),(2 1),7,NO,1.1300011,2.7280006,0.43499756,1
59300,0.2,0.0,1.0,0.14,1.1,0.5,4.0,(TRIPLE INCREMENT ADD),(6 4),23,YES,1.5920029,2.639,0.28499603,1
59300,0.2,0.0,1.0,0.14,1.1,0.5,4.0,(INCREMENT DOUBLE DIVIDE),(7 3),1,YES,1.9720001,2.7000046,0.28499603,1
59300,0.2,0.0,1.0,0.14,1.1,0.5,4.0,(TRIPLE INCREMENT ADD),(6 1),20,YES,0.9850006,2.736,0.28500366,1
59300,0.2,0.0,1.0,0.14,1.1,0.5,4.0,(TRIPLE INCREMENT ADD),(2 6),12,NO,1.862999,2.699997,0.43499756,1
59300,0.2,0.0,1.0,0.14,1.1,0.5,4.0,(TRIPLE INCREMENT ADD),(3 5),15,YES,1.5540009,2.687004,0.28499603,1
59300,0.2,0.0,1.0,0.14,1.1,0.5,4.0,(INCREMENT DOUBLE DIVIDE),(3 2),1,YES,3.3190002,2.7720032,0.28499603,1
59300,0.2,0.0,1.0,0.14,1.1,0.5,4.0,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,0.9720001,2.5960007,0.4350052,1
59300,0.2,0.0,1.0,0.14,1.1,0.5,4.0,(INCREMENT DOUBLE DIVIDE),(8 3),1,YES,1.5529938,2.6949997,0.28500366,1
59300,0.2,0.0,1.0,0.14,1.1,0.5,4.0,(TRIPLE INCREMENT ADD),(3 7),17,YES,1.4140015,2.6539917,0.28500366,1
59300,0.2,0.0,1.0,0.14,1.1,0.5,4.0,(INCREMENT DOUBLE DIVIDE),(9 3),2,NO,0.96299744,2.6940002,0.43501282,1
59300,0.2,0.0,1.0,0.14,1.1,0.5,4.0,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,1.1139984,2.7589874,0.43501282,1
59300,0.2,0.0,1.0,0.14,1.1,0.5,4.0,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,1.1079865,2.6620026,0.28500366,1
59300,0.2,0.0,1.0,0.14,1.1,0.5,4.0,(TRIPLE INCREMENT ADD),(3 7),17,YES,0.9720001,2.6620026,0.28500366,1
59300,0.2,0.0,1.0,0.14,1.1,0.5,4.0,(DOUBLE DOUBLE DIVIDE),(4 3),2,NO,0.94999695,2.6580048,0.43499756,1
59300,0.2,0.0,1.0,0.14,1.1,0.5,4.0,(HALF THIRD ADD),(6 9),5,NO,1.1029968,3.3079987,0.43499756,1
59300,0.2,0.0,1.0,0.14,1.1,0.5,4.0,(DOUBLE THIRD DIVIDE),(6 8),4,NO,1.1000061,2.6829987,0.43499756,1
59300,0.2,0.0,1.0,0.14,1.1,0.5,4.0,(INCREMENT DOUBLE DIVIDE),(3 1),2,YES,1.1190033,2.6839905,0.28500366,1
59300,0.2,0.0,1.0,0.14,1.1,0.5,4.0,(INCREMENT THIRD TIMES),(3 6),7,NO,0.9580078,2.7159882,0.43501282,1
59300,0.2,0.0,1.0,0.14,1.1,0.5,4.0,(INCREMENT THIRD TIMES),(4 7),10,YES,3.4879913,2.6860046,0.28500366,1
59300,0.2,0.0,1.0,0.14,1.1,0.5,4.0,(TRIPLE INCREMENT TIMES),(2 7),48,YES,0.95199585,2.6519928,0.28500366,1
59300,0.2,0.0,1.0,0.14,1.1,0.5,4.0,(TRIPLE INCREMENT DIVIDE),(7 6),3,YES,0.95199585,2.7050018,0.28500366,1
59300,0.2,0.0,1.0,0.14,1.1,0.5,4.0,(TRIPLE TRIPLE ADD),(3 8),33,YES,0.9490051,3.3600006,0.2849884,1
59300,0.2,0.0,1.0,0.14,1.1,0.5,4.0,(DOUBLE THIRD TIMES),(4 7),17,NO,0.951004,2.6940002,0.43499756,1
59300,0.2,0.0,1.0,0.14,1.1,0.5,4.0,(TRIPLE INCREMENT ADD),(2 9),14,NO,2.0839996,2.6699982,0.43501282,1
59300,0.2,0.0,1.0,0.14,1.1,0.5,4.0,(TRIPLE INCREMENT ADD),(6 4),23,YES,1.597992,2.651001,0.28500366,1
59300,0.2,0.0,1.0,0.14,1.1,0.5,4.0,(TRIPLE INCREMENT ADD),(1 4),7,NO,1.4210052,2.6730042,0.43499756,1
59300,0.2,0.0,1.0,0.14,1.1,0.5,4.0,(DOUBLE TRIPLE DIVIDE),(3 2),1,YES,1.098999,2.7160034,0.28497314,1
59300,0.2,0.0,1.0,0.14,1.1,0.5,4.0,(INCREMENT HALF ADD),(4 7),8,YES,0.9490051,3.3730164,0.28500366,1
59300,0.2,0.0,1.0,0.14,1.1,0.5,4.0,(INCREMENT DOUBLE DIVIDE),(5 3),2,NO,2.3439941,2.6820068,0.43499756,1
59300,0.2,0.0,1.0,0.14,1.1,0.5,4.0,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,1.1170044,2.6579895,0.43499756,1
59300,0.2,0.0,1.0,0.14,1.1,0.5,4.0,(INCREMENT DOUBLE DIVIDE),(8 4),1,YES,1.1180115,2.669983,0.28500366,1
