idx,alpha,ans,imaginal-activation,imaginal-delay,le,nu,visual-activation,Rule,Inputs,Probe,ProbeCorrect,EncodingRT,ExecutionRT,ProbeRT,Accuracy
58300,0.1,0.0,5.0,0.14,1.1,0.1,4.0,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,1.305,3.458,0.28499985,1
58300,0.1,0.0,5.0,0.14,1.1,0.1,4.0,(INCREMENT DOUBLE DIVIDE),(1 1),2,NO,3.8049994,2.6400003,0.43499947,1
58300,0.1,0.0,5.0,0.14,1.1,0.1,4.0,(TRIPLE INCREMENT ADD),(2 4),10,NO,1.1000004,3.3120003,0.43499947,1
58300,0.1,0.0,5.0,0.14,1.1,0.1,4.0,(TRIPLE INCREMENT ADD),(1 4),7,NO,3.538,2.7210007,0.43500137,1
58300,0.1,0.0,5.0,0.14,1.1,0.1,4.0,(TRIPLE INCREMENT ADD),(2 9),15,NO,1.1469994,2.6359978,0.43500137,1
58300,0.1,0.0,5.0,0.14,1.1,0.1,4.0,(TRIPLE INCREMENT ADD),(8 8),33,YES,2.0550003,2.6940002,0.28499985,1
58300,0.1,0.0,5.0,0.14,1.1,0.1,4.0,(INCREMENT DOUBLE DIVIDE),(3 1),1,NO,3.9399986,2.6160011,0.43500137,1
58300,0.1,0.0,5.0,0.14,1.1,0.1,4.0,(TRIPLE INCREMENT ADD),(2 1),7,NO,1.5969963,2.6450043,0.43499756,1
58300,0.1,0.0,5.0,0.14,1.1,0.1,4.0,(TRIPLE INCREMENT ADD),(6 4),23,YES,2.4589996,2.6900024,0.28499603,1
58300,0.1,0.0,5.0,0.14,1.1,0.1,4.0,(INCREMENT DOUBLE DIVIDE),(7 3),1,YES,1.8860016,2.6449966,0.28500366,1
58300,0.1,0.0,5.0,0.14,1.1,0.1,4.0,(TRIPLE INCREMENT ADD),(6 1),20,YES,0.9599991,2.6559982,0.28500366,1
58300,0.1,0.0,5.0,0.14,1.1,0.1,4.0,(TRIPLE INCREMENT ADD),(2 6),12,NO,0.95500183,2.6819992,0.43499756,1
58300,0.1,0.0,5.0,0.14,1.1,0.1,4.0,(TRIPLE INCREMENT ADD),(3 5),15,YES,1.1029968,2.640007,0.28499603,1
58300,0.1,0.0,5.0,0.14,1.1,0.1,4.0,(INCREMENT DOUBLE DIVIDE),(3 2),1,YES,1.8769989,2.7799988,0.28500366,1
58300,0.1,0.0,5.0,0.14,1.1,0.1,4.0,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,0.95500183,2.6949997,0.43499756,1
58300,0.1,0.0,5.0,0.14,1.1,0.1,4.0,(INCREMENT DOUBLE DIVIDE),(8 3),1,YES,1.1080017,2.736,0.28499603,1
58300,0.1,0.0,5.0,0.14,1.1,0.1,4.0,(TRIPLE INCREMENT ADD),(3 7),17,YES,0.961998,2.7109985,0.28500366,1
58300,0.1,0.0,5.0,0.14,1.1,0.1,4.0,(INCREMENT DOUBLE DIVIDE),(9 3),2,NO,1.4069977,2.6360016,0.43499756,1
