idx,alpha,ans,imaginal-activation,imaginal-delay,le,nu,visual-activation,Rule,Inputs,Probe,ProbeCorrect,EncodingRT,ExecutionRT,ProbeRT,Accuracy
47100,0.0,0.0,3.0,0.14,1.1,0.3,1.0,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,1.3,3.4870002,0.28499985,1
47100,0.0,0.0,3.0,0.14,1.1,0.3,1.0,(INCREMENT DOUBLE DIVIDE),(1 1),2,NO,4.2420006,2.6519995,0.43499947,1
47100,0.0,0.0,3.0,0.14,1.1,0.3,1.0,(TRIPLE INCREMENT ADD),(2 4),10,NO,1.0960007,3.2670002,0.43499947,1
47100,0.0,0.0,3.0,0.14,1.1,0.3,1.0,(TRIPLE INCREMENT ADD),(1 4),7,NO,3.9770012,2.6949978,0.43500137,1
47100,0.0,0.0,3.0,0.14,1.1,0.3,1.0,(TRIPLE INCREMENT ADD),(2 9),15,NO,1.5629997,2.649002,0.43499756,1
47100,0.0,0.0,3.0,0.14,1.1,0.3,1.0,(TRIPLE INCREMENT ADD),(8 8),33,YES,1.118,2.6380005,0.28499985,1
47100,0.0,0.0,3.0,0.14,1.1,0.3,1.0,(INCREMENT DOUBLE DIVIDE),(3 1),1,NO,3.4090004,2.7270012,0.43499756,1
47100,0.0,0.0,3.0,0.14,1.1,0.3,1.0,(TRIPLE INCREMENT ADD),(2 1),7,NO,2.498001,2.7369995,0.43499756,1
47100,0.0,0.0,3.0,0.14,1.1,0.3,1.0,(TRIPLE INCREMENT ADD),(6 4),23,YES,1.1070023,2.6299973,0.28500366,1
47100,0.0,0.0,3.0,0.14,1.1,0.3,1.0,(INCREMENT DOUBLE DIVIDE),(7 3),1,YES,2.7719955,2.715004,0.28499603,1
47100,0.0,0.0,3.0,0.14,1.1,0.3,1.0,(TRIPLE INCREMENT ADD),(6 1),20,YES,0.9720001,2.665001,0.28499603,1
47100,0.0,0.0,3.0,0.14,1.1,0.3,1.0,(TRIPLE INCREMENT ADD),(2 6),12,NO,1.3940048,2.6819992,0.43499756,1
47100,0.0,0.0,3.0,0.14,1.1,0.3,1.0,(TRIPLE INCREMENT ADD),(3 5),15,YES,1.1070023,2.6350021,0.28499603,1
47100,0.0,0.0,3.0,0.14,1.1,0.3,1.0,(INCREMENT DOUBLE DIVIDE),(3 2),1,YES,1.4059982,2.6980057,0.28499603,1
47100,0.0,0.0,3.0,0.14,1.1,0.3,1.0,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,1.8280029,2.6869965,0.4350052,1
47100,0.0,0.0,3.0,0.14,1.1,0.3,1.0,(INCREMENT DOUBLE DIVIDE),(8 3),1,YES,1.1059952,2.7200012,0.28500366,1
47100,0.0,0.0,3.0,0.14,1.1,0.3,1.0,(TRIPLE INCREMENT ADD),(3 7),17,YES,1.8580017,2.7050018,0.28500366,1
47100,0.0,0.0,3.0,0.14,1.1,0.3,1.0,(INCREMENT DOUBLE DIVIDE),(9 3),2,NO,0.95599365,2.7350006,0.43499756,1
47100,0.0,0.0,3.0,0.14,1.1,0.3,1.0,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,1.098999,2.6760101,0.43499756,1
47100,0.0,0.0,3.0,0.14,1.1,0.3,1.0,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,1.1009979,2.725998,0.28500366,1
47100,0.0,0.0,3.0,0.14,1.1,0.3,1.0,(TRIPLE INCREMENT ADD),(3 7),17,YES,0.95899963,2.6929932,0.28500366,1
47100,0.0,0.0,3.0,0.14,1.1,0.3,1.0,(DOUBLE DOUBLE DIVIDE),(4 3),2,NO,0.94599915,2.6130066,0.43499756,1
47100,0.0,0.0,3.0,0.14,1.1,0.3,1.0,(HALF THIRD ADD),(6 9),5,NO,1.1009979,3.3439941,0.43501282,1
47100,0.0,0.0,3.0,0.14,1.1,0.3,1.0,(DOUBLE THIRD DIVIDE),(6 8),4,NO,1.0970001,2.572998,0.43499756,1
47100,0.0,0.0,3.0,0.14,1.1,0.3,1.0,(INCREMENT DOUBLE DIVIDE),(3 1),2,YES,2.4069977,2.5619965,0.28500366,1
47100,0.0,0.0,3.0,0.14,1.1,0.3,1.0,(INCREMENT THIRD TIMES),(3 6),7,NO,1.3840027,2.7140045,0.43499756,1
47100,0.0,0.0,3.0,0.14,1.1,0.3,1.0,(INCREMENT THIRD TIMES),(4 7),10,YES,3.5220032,2.7129974,0.2849884,1
47100,0.0,0.0,3.0,0.14,1.1,0.3,1.0,(TRIPLE INCREMENT TIMES),(2 7),48,YES,0.9490051,2.6660004,0.28500366,1
47100,0.0,0.0,3.0,0.14,1.1,0.3,1.0,(TRIPLE INCREMENT DIVIDE),(7 6),3,YES,0.9530029,2.64299,0.28500366,1
47100,0.0,0.0,3.0,0.14,1.1,0.3,1.0,(TRIPLE TRIPLE ADD),(3 8),33,YES,0.94999695,3.274002,0.28500366,1
47100,0.0,0.0,3.0,0.14,1.1,0.3,1.0,(DOUBLE THIRD TIMES),(4 7),17,NO,0.95199585,2.6320038,0.43499756,1
47100,0.0,0.0,3.0,0.14,1.1,0.3,1.0,(TRIPLE INCREMENT ADD),(2 9),14,NO,3.8870087,2.7769928,0.43499756,1
47100,0.0,0.0,3.0,0.14,1.1,0.3,1.0,(TRIPLE INCREMENT ADD),(6 4),23,YES,1.1119995,2.7310028,0.28497314,1
47100,0.0,0.0,3.0,0.14,1.1,0.3,1.0,(TRIPLE INCREMENT ADD),(1 4),7,NO,1.835022,2.7309875,0.43499756,1
47100,0.0,0.0,3.0,0.14,1.1,0.3,1.0,(DOUBLE TRIPLE DIVIDE),(3 2),1,YES,1.1000061,2.6010132,0.28497314,1
47100,0.0,0.0,3.0,0.14,1.1,0.3,1.0,(INCREMENT HALF ADD),(4 7),8,YES,0.95202637,3.3279724,0.28500366,1
47100,0.0,0.0,3.0,0.14,1.1,0.3,1.0,(INCREMENT DOUBLE DIVIDE),(5 3),2,NO,1.4049988,2.6640015,0.43499756,1
47100,0.0,0.0,3.0,0.14,1.1,0.3,1.0,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,1.5469971,2.6740112,0.43499756,1
47100,0.0,0.0,3.0,0.14,1.1,0.3,1.0,(INCREMENT DOUBLE DIVIDE),(8 4),1,YES,1.105011,2.677002,0.28500366,1
47100,0.0,0.0,3.0,0.14,1.1,0.3,1.0,(INCREMENT INCREMENT TIMES),(6 1),13,NO,0.95098877,2.6319885,0.43499756,1
47100,0.0,0.0,3.0,0.14,1.1,0.3,1.0,(TRIPLE INCREMENT ADD),(3 5),15,YES,1.5440063,2.626007,0.28500366,1
47100,0.0,0.0,3.0,0.14,1.1,0.3,1.0,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,0.95401,2.590973,0.43502808,1
47100,0.0,0.0,3.0,0.14,1.1,0.3,1.0,(DOUBLE THIRD ADD),(1 6),4,YES,1.0969849,2.6820068,0.28500366,1
