idx,alpha,ans,imaginal-activation,imaginal-delay,le,nu,visual-activation,Rule,Inputs,Probe,ProbeCorrect,EncodingRT,ExecutionRT,ProbeRT,Accuracy
51400,0.1,0.0,2.0,0.14,1.1,0.4,2.0,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,1.307,3.647,0.28499985,1
51400,0.1,0.0,2.0,0.14,1.1,0.4,2.0,(INCREMENT DOUBLE DIVIDE),(1 1),2,NO,2.946,2.6359997,0.43500042,1
51400,0.1,0.0,2.0,0.14,1.1,0.4,2.0,(TRIPLE INCREMENT ADD),(2 4),10,NO,1.1000004,3.2839985,0.43500137,1
51400,0.1,0.0,2.0,0.14,1.1,0.4,2.0,(TRIPLE INCREMENT ADD),(1 4),7,NO,2.9799995,2.678999,0.43499756,1
51400,0.1,0.0,2.0,0.14,1.1,0.4,2.0,(TRIPLE INCREMENT ADD),(2 9),15,NO,1.170002,2.5769997,0.43500137,1
51400,0.1,0.0,2.0,0.14,1.1,0.4,2.0,(TRIPLE INCREMENT ADD),(8 8),33,YES,1.6339989,2.6219978,0.28499985,1
51400,0.1,0.0,2.0,0.14,1.1,0.4,2.0,(INCREMENT DOUBLE DIVIDE),(3 1),1,NO,3.7400017,2.6930008,0.43499756,1
51400,0.1,0.0,2.0,0.14,1.1,0.4,2.0,(TRIPLE INCREMENT ADD),(2 1),7,NO,2.132,2.7249985,0.4350052,1
51400,0.1,0.0,2.0,0.14,1.1,0.4,2.0,(TRIPLE INCREMENT ADD),(6 4),23,YES,2.0339966,2.7109985,0.28500366,1
51400,0.1,0.0,2.0,0.14,1.1,0.4,2.0,(INCREMENT DOUBLE DIVIDE),(7 3),1,YES,1.5139999,2.6220016,0.28499603,1
51400,0.1,0.0,2.0,0.14,1.1,0.4,2.0,(TRIPLE INCREMENT ADD),(6 1),20,YES,0.96900177,2.7190018,0.28499603,1
51400,0.1,0.0,2.0,0.14,1.1,0.4,2.0,(TRIPLE INCREMENT ADD),(2 6),12,NO,0.9660034,2.7509995,0.43499756,1
