idx,alpha,ans,imaginal-activation,imaginal-delay,le,nu,visual-activation,Rule,Inputs,Probe,ProbeCorrect,EncodingRT,ExecutionRT,ProbeRT,Accuracy
26500,0.2,0.0,0.0,0.14,1.0,0.1,1.0,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,1.322,3.625,0.28499985,1
26500,0.2,0.0,0.0,0.14,1.0,0.1,1.0,(INCREMENT DOUBLE DIVIDE),(1 1),2,NO,4.0029993,2.8480005,0.43499947,1
26500,0.2,0.0,0.0,0.14,1.0,0.1,1.0,(TRIPLE INCREMENT ADD),(2 4),10,NO,2.4510002,3.493,0.43499947,1
26500,0.2,0.0,0.0,0.14,1.0,0.1,1.0,(TRIPLE INCREMENT ADD),(1 4),7,NO,2.5960007,2.8569984,0.43500137,1
26500,0.2,0.0,0.0,0.14,1.0,0.1,1.0,(TRIPLE INCREMENT ADD),(2 9),15,NO,1.1339989,2.755001,0.43500137,1
26500,0.2,0.0,0.0,0.14,1.0,0.1,1.0,(TRIPLE INCREMENT ADD),(8 8),33,YES,2.067997,2.8420029,0.28499985,1
26500,0.2,0.0,0.0,0.14,1.0,0.1,1.0,(INCREMENT DOUBLE DIVIDE),(3 1),1,NO,5.0929985,2.8010025,0.43499756,1
26500,0.2,0.0,0.0,0.14,1.0,0.1,1.0,(TRIPLE INCREMENT ADD),(2 1),7,NO,2.0649986,2.7809982,0.4350052,1
26500,0.2,0.0,0.0,0.14,1.0,0.1,1.0,(TRIPLE INCREMENT ADD),(6 4),23,YES,2.026001,2.8009949,0.28500366,1
26500,0.2,0.0,0.0,0.14,1.0,0.1,1.0,(INCREMENT DOUBLE DIVIDE),(7 3),1,YES,1.9339981,2.8499985,0.28500366,1
26500,0.2,0.0,0.0,0.14,1.0,0.1,1.0,(TRIPLE INCREMENT ADD),(6 1),20,YES,0.9769974,2.8390045,0.28499603,1
26500,0.2,0.0,0.0,0.14,1.0,0.1,1.0,(TRIPLE INCREMENT ADD),(2 6),12,NO,0.9729996,2.8079987,0.4350052,1
26500,0.2,0.0,0.0,0.14,1.0,0.1,1.0,(TRIPLE INCREMENT ADD),(3 5),15,YES,1.121994,2.8070068,0.28499603,1
26500,0.2,0.0,0.0,0.14,1.0,0.1,1.0,(INCREMENT DOUBLE DIVIDE),(3 2),1,YES,1.925003,2.7949982,0.28499603,1
26500,0.2,0.0,0.0,0.14,1.0,0.1,1.0,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,2.3290024,2.8479996,0.43499756,1
26500,0.2,0.0,0.0,0.14,1.0,0.1,1.0,(INCREMENT DOUBLE DIVIDE),(8 3),1,YES,1.114006,2.8420105,0.2849884,1
26500,0.2,0.0,0.0,0.14,1.0,0.1,1.0,(TRIPLE INCREMENT ADD),(3 7),17,YES,1.4450073,2.772995,0.28500366,1
26500,0.2,0.0,0.0,0.14,1.0,0.1,1.0,(INCREMENT DOUBLE DIVIDE),(9 3),2,NO,0.9660034,2.7850037,0.43499756,1
26500,0.2,0.0,0.0,0.14,1.0,0.1,1.0,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,1.1139984,2.822998,0.43499756,1
26500,0.2,0.0,0.0,0.14,1.0,0.1,1.0,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,1.1159973,2.8079987,0.28500366,1
26500,0.2,0.0,0.0,0.14,1.0,0.1,1.0,(TRIPLE INCREMENT ADD),(3 7),17,YES,1.4470062,2.822998,0.28500366,1
26500,0.2,0.0,0.0,0.14,1.0,0.1,1.0,(DOUBLE DOUBLE DIVIDE),(4 3),2,NO,0.96899414,2.720993,0.43501282,1
26500,0.2,0.0,0.0,0.14,1.0,0.1,1.0,(HALF THIRD ADD),(6 9),5,NO,1.1169891,3.5200043,0.43499756,1
26500,0.2,0.0,0.0,0.14,1.0,0.1,1.0,(DOUBLE THIRD DIVIDE),(6 8),4,NO,1.1200104,2.868988,0.43499756,1
26500,0.2,0.0,0.0,0.14,1.0,0.1,1.0,(INCREMENT DOUBLE DIVIDE),(3 1),2,YES,1.1260071,2.802002,0.28500366,1
26500,0.2,0.0,0.0,0.14,1.0,0.1,1.0,(INCREMENT THIRD TIMES),(3 6),7,NO,0.9700012,2.822998,0.43499756,1
26500,0.2,0.0,0.0,0.14,1.0,0.1,1.0,(INCREMENT THIRD TIMES),(4 7),10,YES,4.929001,2.7829895,0.28500366,1
26500,0.2,0.0,0.0,0.14,1.0,0.1,1.0,(TRIPLE INCREMENT TIMES),(2 7),48,YES,0.9710083,2.720993,0.28500366,1
26500,0.2,0.0,0.0,0.14,1.0,0.1,1.0,(TRIPLE INCREMENT DIVIDE),(7 6),3,YES,1.427002,2.8289948,0.28500366,1
26500,0.2,0.0,0.0,0.14,1.0,0.1,1.0,(TRIPLE TRIPLE ADD),(3 8),33,YES,0.96699524,3.520996,0.28500366,1
26500,0.2,0.0,0.0,0.14,1.0,0.1,1.0,(DOUBLE THIRD TIMES),(4 7),17,NO,1.4260101,2.8839874,0.43501282,1
