idx,alpha,ans,imaginal-activation,imaginal-delay,le,nu,visual-activation,Rule,Inputs,Probe,ProbeCorrect,EncodingRT,ExecutionRT,ProbeRT,Accuracy
22800,0.2,0.0,3.0,0.14,1.0,0.0,0.0,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,2.22,3.759,0.28499985,1
22800,0.2,0.0,3.0,0.14,1.0,0.0,0.0,(INCREMENT DOUBLE DIVIDE),(1 1),2,NO,3.854,3.4519997,0.43499947,1
22800,0.2,0.0,3.0,0.14,1.0,0.0,0.0,(TRIPLE INCREMENT ADD),(2 4),10,NO,2.0060005,3.5410004,0.43499947,1
22800,0.2,0.0,3.0,0.14,1.0,0.0,0.0,(TRIPLE INCREMENT ADD),(1 4),7,NO,3.1619987,3.6980019,0.43500137,1
22800,0.2,0.0,3.0,0.14,1.0,0.0,0.0,(TRIPLE INCREMENT ADD),(2 9),15,NO,2.4979973,2.9880028,0.43499756,1
22800,0.2,0.0,3.0,0.14,1.0,0.0,0.0,(TRIPLE INCREMENT ADD),(8 8),33,YES,1.5370026,3.7229996,0.28499985,1
22800,0.2,0.0,3.0,0.14,1.0,0.0,0.0,(INCREMENT DOUBLE DIVIDE),(3 1),1,NO,7.3980026,3.6299973,0.43499756,1
22800,0.2,0.0,3.0,0.14,1.0,0.0,0.0,(TRIPLE INCREMENT ADD),(2 1),7,NO,2.4800034,3.6489944,0.4350052,1
22800,0.2,0.0,3.0,0.14,1.0,0.0,0.0,(TRIPLE INCREMENT ADD),(6 4),23,YES,1.1149979,2.8180008,0.28499603,1
22800,0.2,0.0,3.0,0.14,1.0,0.0,0.0,(INCREMENT DOUBLE DIVIDE),(7 3),1,YES,0.96100616,2.8149948,0.28500366,1
22800,0.2,0.0,3.0,0.14,1.0,0.0,0.0,(TRIPLE INCREMENT ADD),(6 1),20,YES,2.7299957,3.0110016,0.28500366,1
22800,0.2,0.0,3.0,0.14,1.0,0.0,0.0,(TRIPLE INCREMENT ADD),(2 6),12,NO,0.95199585,3.064003,0.43499756,1
22800,0.2,0.0,3.0,0.14,1.0,0.0,0.0,(TRIPLE INCREMENT ADD),(3 5),15,YES,2.8079987,3.6290054,0.28499603,1
22800,0.2,0.0,3.0,0.14,1.0,0.0,0.0,(INCREMENT DOUBLE DIVIDE),(3 2),1,YES,0.96900177,3.7080002,0.28499603,1
22800,0.2,0.0,3.0,0.14,1.0,0.0,0.0,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,2.277008,3.7279968,0.43499756,1
