idx,alpha,ans,imaginal-activation,imaginal-delay,le,nu,visual-activation,Rule,Inputs,Probe,ProbeCorrect,EncodingRT,ExecutionRT,ProbeRT,Accuracy
31900,0.5,0.0,1.0,0.14,1.0,0.1,2.0,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,1.325,3.647,0.28499985,1
31900,0.5,0.0,1.0,0.14,1.0,0.1,2.0,(INCREMENT DOUBLE DIVIDE),(1 1),2,NO,4.01,2.7959995,0.43499947,1
31900,0.5,0.0,1.0,0.14,1.0,0.1,2.0,(TRIPLE INCREMENT ADD),(2 4),10,NO,1.1160011,3.4020004,0.43499947,1
31900,0.5,0.0,1.0,0.14,1.0,0.1,2.0,(TRIPLE INCREMENT ADD),(1 4),7,NO,4.1280003,2.788,0.43499756,1
31900,0.5,0.0,1.0,0.14,1.0,0.1,2.0,(TRIPLE INCREMENT ADD),(2 9),15,NO,1.6240005,2.800003,0.43499756,1
31900,0.5,0.0,1.0,0.14,1.0,0.1,2.0,(TRIPLE INCREMENT ADD),(8 8),33,YES,1.137001,2.7729988,0.28499985,1
31900,0.5,0.0,1.0,0.14,1.0,0.1,2.0,(INCREMENT DOUBLE DIVIDE),(3 1),1,NO,3.6900024,2.7919998,0.43499756,1
31900,0.5,0.0,1.0,0.14,1.0,0.1,2.0,(TRIPLE INCREMENT ADD),(2 1),7,NO,2.5820045,2.873993,0.4350052,1
31900,0.5,0.0,1.0,0.14,1.0,0.1,2.0,(TRIPLE INCREMENT ADD),(6 4),23,YES,1.574997,2.790001,0.28500366,1
31900,0.5,0.0,1.0,0.14,1.0,0.1,2.0,(INCREMENT DOUBLE DIVIDE),(7 3),1,YES,3.3880005,2.859993,0.28500366,1
31900,0.5,0.0,1.0,0.14,1.0,0.1,2.0,(TRIPLE INCREMENT ADD),(6 1),20,YES,1.4430008,2.7490005,0.28499603,1
31900,0.5,0.0,1.0,0.14,1.0,0.1,2.0,(TRIPLE INCREMENT ADD),(2 6),12,NO,0.9750061,2.734993,0.4350052,1
31900,0.5,0.0,1.0,0.14,1.0,0.1,2.0,(TRIPLE INCREMENT ADD),(3 5),15,YES,1.1289978,2.774002,0.28499603,1
31900,0.5,0.0,1.0,0.14,1.0,0.1,2.0,(INCREMENT DOUBLE DIVIDE),(3 2),1,YES,2.8430023,2.8320007,0.28499603,1
31900,0.5,0.0,1.0,0.14,1.0,0.1,2.0,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,0.96500397,2.8059998,0.43499756,1
31900,0.5,0.0,1.0,0.14,1.0,0.1,2.0,(INCREMENT DOUBLE DIVIDE),(8 3),1,YES,1.112999,2.8479996,0.28500366,1
31900,0.5,0.0,1.0,0.14,1.0,0.1,2.0,(TRIPLE INCREMENT ADD),(3 7),17,YES,1.4579926,2.7980042,0.28500366,1
31900,0.5,0.0,1.0,0.14,1.0,0.1,2.0,(INCREMENT DOUBLE DIVIDE),(9 3),2,NO,0.9660034,2.8099976,0.43499756,1
31900,0.5,0.0,1.0,0.14,1.0,0.1,2.0,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,1.1179962,2.8110046,0.43499756,1
31900,0.5,0.0,1.0,0.14,1.0,0.1,2.0,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,1.1240082,2.8300018,0.2849884,1
31900,0.5,0.0,1.0,0.14,1.0,0.1,2.0,(TRIPLE INCREMENT ADD),(3 7),17,YES,1.4600067,2.7919922,0.28500366,1
31900,0.5,0.0,1.0,0.14,1.0,0.1,2.0,(DOUBLE DOUBLE DIVIDE),(4 3),2,NO,1.8670044,2.899002,0.43499756,1
31900,0.5,0.0,1.0,0.14,1.0,0.1,2.0,(HALF THIRD ADD),(6 9),5,NO,1.1190033,3.444992,0.43499756,1
31900,0.5,0.0,1.0,0.14,1.0,0.1,2.0,(DOUBLE THIRD DIVIDE),(6 8),4,NO,1.1269989,2.8980103,0.43499756,1
31900,0.5,0.0,1.0,0.14,1.0,0.1,2.0,(INCREMENT DOUBLE DIVIDE),(3 1),2,YES,2.9319916,2.7880096,0.28500366,1
31900,0.5,0.0,1.0,0.14,1.0,0.1,2.0,(INCREMENT THIRD TIMES),(3 6),7,NO,0.9779968,2.7669983,0.43499756,1
31900,0.5,0.0,1.0,0.14,1.0,0.1,2.0,(INCREMENT THIRD TIMES),(4 7),10,YES,4.048996,2.8639984,0.28500366,1
31900,0.5,0.0,1.0,0.14,1.0,0.1,2.0,(TRIPLE INCREMENT TIMES),(2 7),48,YES,0.9730072,2.8419952,0.28500366,1
31900,0.5,0.0,1.0,0.14,1.0,0.1,2.0,(TRIPLE INCREMENT DIVIDE),(7 6),3,YES,0.96699524,2.7980042,0.28500366,1
31900,0.5,0.0,1.0,0.14,1.0,0.1,2.0,(TRIPLE TRIPLE ADD),(3 8),33,YES,0.96699524,3.498001,0.28500366,1
31900,0.5,0.0,1.0,0.14,1.0,0.1,2.0,(DOUBLE THIRD TIMES),(4 7),17,NO,0.96998596,2.8070068,0.43499756,1
31900,0.5,0.0,1.0,0.14,1.0,0.1,2.0,(TRIPLE INCREMENT ADD),(2 9),14,NO,3.5510101,2.779007,0.43499756,1
31900,0.5,0.0,1.0,0.14,1.0,0.1,2.0,(TRIPLE INCREMENT ADD),(6 4),23,YES,1.5999756,2.784027,0.28497314,1
