idx,alpha,ans,imaginal-activation,imaginal-delay,le,nu,visual-activation,Rule,Inputs,Probe,ProbeCorrect,EncodingRT,ExecutionRT,ProbeRT,Accuracy
22100,0.0,0.0,2.0,0.14,1.0,0.5,0.0,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,1.325,3.673,0.28499985,1
22100,0.0,0.0,2.0,0.14,1.0,0.5,0.0,(INCREMENT DOUBLE DIVIDE),(1 1),2,NO,4.0080004,2.775999,0.43500137,1
22100,0.0,0.0,2.0,0.14,1.0,0.5,0.0,(TRIPLE INCREMENT ADD),(2 4),10,NO,2.0179996,3.5559998,0.43499947,1
22100,0.0,0.0,2.0,0.14,1.0,0.5,0.0,(TRIPLE INCREMENT ADD),(1 4),7,NO,3.552,2.8190002,0.43500137,1
22100,0.0,0.0,2.0,0.14,1.0,0.5,0.0,(TRIPLE INCREMENT ADD),(2 9),15,NO,1.560997,2.8570023,0.43499756,1
22100,0.0,0.0,2.0,0.14,1.0,0.5,0.0,(TRIPLE INCREMENT ADD),(8 8),33,YES,1.1270027,2.8209991,0.28499985,1
22100,0.0,0.0,2.0,0.14,1.0,0.5,0.0,(INCREMENT DOUBLE DIVIDE),(3 1),1,NO,5.130001,2.8260002,0.43499756,1
22100,0.0,0.0,2.0,0.14,1.0,0.5,0.0,(TRIPLE INCREMENT ADD),(2 1),7,NO,2.076004,2.8050003,0.43499756,1
22100,0.0,0.0,2.0,0.14,1.0,0.5,0.0,(TRIPLE INCREMENT ADD),(6 4),23,YES,1.5769958,2.866005,0.28499603,1
22100,0.0,0.0,2.0,0.14,1.0,0.5,0.0,(INCREMENT DOUBLE DIVIDE),(7 3),1,YES,2.3899994,2.8320007,0.28500366,1
22100,0.0,0.0,2.0,0.14,1.0,0.5,0.0,(TRIPLE INCREMENT ADD),(6 1),20,YES,1.4339981,2.8050003,0.28500366,1
22100,0.0,0.0,2.0,0.14,1.0,0.5,0.0,(TRIPLE INCREMENT ADD),(2 6),12,NO,0.973999,2.776001,0.43499756,1
22100,0.0,0.0,2.0,0.14,1.0,0.5,0.0,(TRIPLE INCREMENT ADD),(3 5),15,YES,1.112999,2.8560028,0.28499603,1
22100,0.0,0.0,2.0,0.14,1.0,0.5,0.0,(INCREMENT DOUBLE DIVIDE),(3 2),1,YES,1.451004,2.8040009,0.28499603,1
22100,0.0,0.0,2.0,0.14,1.0,0.5,0.0,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,0.9769974,2.7970047,0.43499756,1
22100,0.0,0.0,2.0,0.14,1.0,0.5,0.0,(INCREMENT DOUBLE DIVIDE),(8 3),1,YES,2.0449982,2.921997,0.28500366,1
22100,0.0,0.0,2.0,0.14,1.0,0.5,0.0,(TRIPLE INCREMENT ADD),(3 7),17,YES,1.8889923,2.8560028,0.28500366,1
