idx,alpha,ans,imaginal-activation,imaginal-delay,le,nu,visual-activation,Rule,Inputs,Probe,ProbeCorrect,EncodingRT,ExecutionRT,ProbeRT,Accuracy
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,1.341,3.79,0.28499985,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(INCREMENT DOUBLE DIVIDE),(1 1),2,NO,5.1679993,2.955,0.43500137,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(TRIPLE INCREMENT ADD),(2 4),10,NO,1.1429996,3.6239986,0.43500137,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(TRIPLE INCREMENT ADD),(1 4),7,NO,4.8169994,3.0530014,0.43499756,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(TRIPLE INCREMENT ADD),(2 9),15,NO,1.6520004,2.9400024,0.43499756,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(TRIPLE INCREMENT ADD),(8 8),33,YES,1.163002,2.8950005,0.28499985,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(INCREMENT DOUBLE DIVIDE),(3 1),1,NO,3.1849976,2.9389992,0.43500137,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(TRIPLE INCREMENT ADD),(2 1),7,NO,2.649994,2.9840012,0.43499756,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(TRIPLE INCREMENT ADD),(6 4),23,YES,1.6430054,2.9570007,0.28499603,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(INCREMENT DOUBLE DIVIDE),(7 3),1,YES,2.5839996,2.9800034,0.28499603,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(TRIPLE INCREMENT ADD),(6 1),20,YES,1.0080032,2.9349976,0.28500366,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(TRIPLE INCREMENT ADD),(2 6),12,NO,1.0049973,2.8980026,0.43499756,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(TRIPLE INCREMENT ADD),(3 5),15,YES,1.637001,2.8860016,0.28499603,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(INCREMENT DOUBLE DIVIDE),(3 2),1,YES,1.5400009,3.0270004,0.28500366,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,1.0239944,2.8680038,0.43499756,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(INCREMENT DOUBLE DIVIDE),(8 3),1,YES,1.1700058,2.9199982,0.28500366,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(TRIPLE INCREMENT ADD),(3 7),17,YES,1.9889984,2.9029999,0.2849884,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(INCREMENT DOUBLE DIVIDE),(9 3),2,NO,1.0210114,2.9420013,0.43499756,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,2.6549988,2.9199982,0.43499756,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,2.1090088,2.967987,0.28500366,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(TRIPLE INCREMENT ADD),(3 7),17,YES,1.0079956,2.9140015,0.28500366,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(DOUBLE DOUBLE DIVIDE),(4 3),2,NO,1.9649963,2.9309998,0.43501282,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(HALF THIRD ADD),(6 9),5,NO,1.1489868,3.6410065,0.43499756,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(DOUBLE THIRD DIVIDE),(6 8),4,NO,1.1450043,2.9920044,0.43499756,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(INCREMENT DOUBLE DIVIDE),(3 1),2,YES,1.1559906,2.98201,0.2849884,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(INCREMENT THIRD TIMES),(3 6),7,NO,1.0010071,2.9420013,0.43499756,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(INCREMENT THIRD TIMES),(4 7),10,YES,4.3139954,2.951004,0.28500366,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(TRIPLE INCREMENT TIMES),(2 7),48,YES,1.0,3.0099945,0.28500366,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(TRIPLE INCREMENT DIVIDE),(7 6),3,YES,1.9640045,2.9459991,0.28500366,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(TRIPLE TRIPLE ADD),(3 8),33,YES,0.9949951,3.649002,0.2849884,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(DOUBLE THIRD TIMES),(4 7),17,NO,0.9930115,2.9089966,0.43499756,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(TRIPLE INCREMENT ADD),(2 9),14,NO,3.70401,2.9559937,0.43499756,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(TRIPLE INCREMENT ADD),(6 4),23,YES,2.1430054,2.9539795,0.28500366,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(TRIPLE INCREMENT ADD),(1 4),7,NO,1.007019,2.9179993,0.43499756,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(DOUBLE TRIPLE DIVIDE),(3 2),1,YES,2.1059875,2.8690186,0.28500366,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(INCREMENT HALF ADD),(4 7),8,YES,1.0,3.6809998,0.28497314,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(INCREMENT DOUBLE DIVIDE),(5 3),2,NO,3.0350037,2.953003,0.43499756,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,1.1549988,3.0200195,0.43499756,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(INCREMENT DOUBLE DIVIDE),(8 4),1,YES,1.644989,2.9299927,0.28500366,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(INCREMENT INCREMENT TIMES),(6 1),13,NO,1.0039978,2.9990234,0.43499756,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(TRIPLE INCREMENT ADD),(3 5),15,YES,1.1489868,2.9110107,0.28500366,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,1.0009766,2.8990173,0.43499756,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(DOUBLE THIRD ADD),(1 6),4,YES,1.144989,2.9360046,0.28500366,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(TRIPLE INCREMENT ADD),(2 1),7,NO,1.0140076,2.9609985,0.43499756,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(INCREMENT DOUBLE DIVIDE),(8 3),2,NO,1.1569824,2.9200134,0.43499756,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(TRIPLE INCREMENT ADD),(2 4),9,NO,1.1650085,2.914978,0.43502808,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(DOUBLE DOUBLE ADD),(8 6),27,NO,1.1419983,2.9059753,0.43502808,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(INCREMENT DOUBLE DIVIDE),(9 3),1,YES,1.1569824,2.8819885,0.28500366,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(INCREMENT DOUBLE DIVIDE),(3 2),1,YES,1.0079956,2.8270264,0.28500366,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(THIRD HALF ADD),(9 7),5,NO,1.0029907,2.9509888,0.43499756,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,1.6450195,2.9259949,0.43499756,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(TRIPLE INCREMENT ADD),(2 6),11,NO,2.151001,2.953003,0.43499756,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(INCREMENT DOUBLE DIVIDE),(1 1),2,NO,1.1430054,2.9289856,0.43499756,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(TRIPLE INCREMENT ADD),(8 8),33,YES,1.1600037,2.9710083,0.28500366,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(TRIPLE INCREMENT ADD),(6 1),19,NO,1.493988,2.9360046,0.43499756,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(DOUBLE TRIPLE TIMES),(5 1),30,YES,1.1499939,3.006012,0.28500366,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(THIRD HALF DIVIDE),(9 6),2,NO,1.0009766,2.8920288,0.43499756,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(THIRD TRIPLE TIMES),(8 1),7,NO,1.1539917,2.901001,0.43499756,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(HALF TRIPLE TIMES),(4 1),5,NO,1.1480103,2.9189758,0.43499756,1
18300,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(DOUBLE INCREMENT TIMES),(1 3),8,YES,1.1460266,2.9769897,0.28500366,1
18301,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,3.181,3.8530002,0.28499985,1
18301,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(INCREMENT DOUBLE DIVIDE),(1 1),2,NO,2.946,2.9590006,0.43499947,1
18301,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(TRIPLE INCREMENT ADD),(2 4),10,NO,2.5529995,3.6270008,0.43499947,1
18301,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(TRIPLE INCREMENT ADD),(1 4),7,NO,4.078001,2.9230003,0.43499756,1
18301,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(TRIPLE INCREMENT ADD),(2 9),15,NO,1.1350021,3.0119972,0.43500137,1
18301,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(TRIPLE INCREMENT ADD),(8 8),33,YES,2.5219994,2.993,0.28499985,1
18301,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(INCREMENT DOUBLE DIVIDE),(3 1),1,NO,5.5250015,3.0030022,0.43499756,1
18301,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(TRIPLE INCREMENT ADD),(2 1),7,NO,2.5270004,2.9509964,0.4350052,1
18301,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(TRIPLE INCREMENT ADD),(6 4),23,YES,1.1299973,2.975998,0.28500366,1
18301,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(INCREMENT DOUBLE DIVIDE),(7 3),1,YES,3.334999,2.9280014,0.28499603,1
18301,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(TRIPLE INCREMENT ADD),(6 1),20,YES,0.98600006,2.986,0.28500366,1
18301,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(TRIPLE INCREMENT ADD),(2 6),12,NO,2.3710022,2.998993,0.4350052,1
18301,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(TRIPLE INCREMENT ADD),(3 5),15,YES,1.5739975,2.8909988,0.28500366,1
18301,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(INCREMENT DOUBLE DIVIDE),(3 2),1,YES,2.8450012,3.0960007,0.28499603,1
18301,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,0.9710007,2.9340057,0.43499756,1
18301,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(INCREMENT DOUBLE DIVIDE),(8 3),1,YES,1.125,2.970993,0.28500366,1
18301,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(TRIPLE INCREMENT ADD),(3 7),17,YES,2.354004,2.8619995,0.28500366,1
18301,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(INCREMENT DOUBLE DIVIDE),(9 3),2,NO,0.9759979,2.9369965,0.43499756,1
18301,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,1.5830078,2.8879852,0.43501282,1
18301,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,1.572998,2.9369965,0.28500366,1
18301,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(TRIPLE INCREMENT ADD),(3 7),17,YES,0.97698975,2.9090118,0.2849884,1
18301,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(DOUBLE DOUBLE DIVIDE),(4 3),2,NO,2.4090118,2.9579926,0.43499756,1
18301,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(HALF THIRD ADD),(6 9),5,NO,2.5660095,3.6790009,0.43499756,1
18301,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(DOUBLE THIRD DIVIDE),(6 8),4,NO,3.4339905,2.9760132,0.43499756,1
18301,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(INCREMENT DOUBLE DIVIDE),(3 1),2,YES,2.0339966,2.9210052,0.2849884,1
18301,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(INCREMENT THIRD TIMES),(3 6),7,NO,2.4100037,2.9060059,0.43499756,1
18301,0.0,0.0,2.0,0.14,0.9,0.3,5.0,(INCREMENT THIRD TIMES),(4 7),10,YES,3.1620026,2.9589996,0.2849884,1
