idx,model_name,alpha,ans,imaginal-delay,le,nu,Rule,Inputs,Probe,ProbeCorrect,EncodingRT,ExecutionRT,ProbeRT,Accuracy
14800,BILINGUAL-DEVEL,0.0,0.02,0.23,1.0,0.4,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,4.041,3.709,0.28499985,1
14800,BILINGUAL-DEVEL,0.0,0.02,0.23,1.0,0.4,(INCREMENT DOUBLE DIVIDE),(1 1),2,NO,4.21,2.809,0.43499947,1
14800,BILINGUAL-DEVEL,0.0,0.02,0.23,1.0,0.4,(TRIPLE INCREMENT ADD),(2 4),10,NO,4.354,3.4499989,0.43500137,1
14800,BILINGUAL-DEVEL,0.0,0.02,0.23,1.0,0.4,(TRIPLE INCREMENT ADD),(1 4),7,NO,2.7700005,2.8139992,0.43500137,1
14800,BILINGUAL-DEVEL,0.0,0.02,0.23,1.0,0.4,(TRIPLE INCREMENT ADD),(2 9),15,NO,3.7669983,2.8170013,0.43499756,1
14800,BILINGUAL-DEVEL,0.0,0.02,0.23,1.0,0.4,(TRIPLE INCREMENT ADD),(8 8),33,YES,1.1800003,2.8580017,0.28499985,1
14800,BILINGUAL-DEVEL,0.0,0.02,0.23,1.0,0.4,(INCREMENT DOUBLE DIVIDE),(3 1),1,NO,7.9900017,2.8289948,0.4350052,1
14800,BILINGUAL-DEVEL,0.0,0.02,0.23,1.0,0.4,(TRIPLE INCREMENT ADD),(2 1),7,NO,4.284996,2.8440018,0.43499756,1
14800,BILINGUAL-DEVEL,0.0,0.02,0.23,1.0,0.4,(TRIPLE INCREMENT ADD),(6 4),23,YES,2.1920013,2.7959976,0.28500366,1
14800,BILINGUAL-DEVEL,0.0,0.02,0.23,1.0,0.4,(INCREMENT DOUBLE DIVIDE),(7 3),1,YES,2.064003,2.774994,0.28500366,1
14800,BILINGUAL-DEVEL,0.0,0.02,0.23,1.0,0.4,(TRIPLE INCREMENT ADD),(6 1),20,YES,1.0270004,2.8559952,0.28500366,1
