idx,model_name,alpha,ans,imaginal-delay,le,nu,Rule,Inputs,Probe,ProbeCorrect,EncodingRT,ExecutionRT,ProbeRT,Accuracy
43200,BILINGUAL-DEVEL,0.0,0.05,0.17,0.9,0.0,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,4.277,3.9629998,0.28499985,1
43200,BILINGUAL-DEVEL,0.0,0.05,0.17,0.9,0.0,(INCREMENT DOUBLE DIVIDE),(1 1),2,NO,2.988,3.804,0.43500137,1
43200,BILINGUAL-DEVEL,0.0,0.05,0.17,0.9,0.0,(TRIPLE INCREMENT ADD),(2 4),10,NO,2.1709995,3.736,0.43499947,1
43200,BILINGUAL-DEVEL,0.0,0.05,0.17,0.9,0.0,(TRIPLE INCREMENT ADD),(1 4),7,NO,4.8879986,3.137001,0.43500137,1
43200,BILINGUAL-DEVEL,0.0,0.05,0.17,0.9,0.0,(TRIPLE INCREMENT ADD),(2 9),15,NO,3.558998,2.9280014,0.43500137,1
43200,BILINGUAL-DEVEL,0.0,0.05,0.17,0.9,0.0,(TRIPLE INCREMENT ADD),(8 8),33,YES,1.1349983,2.994999,0.28499985,1
43200,BILINGUAL-DEVEL,0.0,0.05,0.17,0.9,0.0,(INCREMENT DOUBLE DIVIDE),(3 1),1,NO,7.169998,3.1550064,0.43499756,1
43200,BILINGUAL-DEVEL,0.0,0.05,0.17,0.9,0.0,(TRIPLE INCREMENT ADD),(2 1),7,NO,2.6220016,3.7340012,0.43499756,1
43200,BILINGUAL-DEVEL,0.0,0.05,0.17,0.9,0.0,(TRIPLE INCREMENT ADD),(6 4),23,YES,1.1459961,3.552002,0.28500366,1
43200,BILINGUAL-DEVEL,0.0,0.05,0.17,0.9,0.0,(INCREMENT DOUBLE DIVIDE),(7 3),1,YES,1.9589996,2.812996,0.28500366,1
43200,BILINGUAL-DEVEL,0.0,0.05,0.17,0.9,0.0,(TRIPLE INCREMENT ADD),(6 1),20,YES,2.4669952,3.8290024,0.28500366,1
