idx,model_name,alpha,ans,imaginal-delay,le,nu,Rule,Inputs,Probe,ProbeCorrect,EncodingRT,ExecutionRT,ProbeRT,Accuracy
19600,BILINGUAL-DEVEL,0.2,0.02,0.23,1.1,0.4,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,1.393,3.5650003,0.28499985,1
19600,BILINGUAL-DEVEL,0.2,0.02,0.23,1.1,0.4,(INCREMENT DOUBLE DIVIDE),(1 1),2,NO,4.4040003,2.6610003,0.43499947,1
19600,BILINGUAL-DEVEL,0.2,0.02,0.23,1.1,0.4,(TRIPLE INCREMENT ADD),(2 4),10,NO,1.1930008,3.4259987,0.43500137,1
19600,BILINGUAL-DEVEL,0.2,0.02,0.23,1.1,0.4,(TRIPLE INCREMENT ADD),(1 4),7,NO,4.001999,2.7560005,0.43500137,1
19600,BILINGUAL-DEVEL,0.2,0.02,0.23,1.1,0.4,(TRIPLE INCREMENT ADD),(2 9),15,NO,1.2249985,2.6790009,0.43499756,1
19600,BILINGUAL-DEVEL,0.2,0.02,0.23,1.1,0.4,(TRIPLE INCREMENT ADD),(8 8),33,YES,3.3880005,2.677002,0.28499985,1
19600,BILINGUAL-DEVEL,0.2,0.02,0.23,1.1,0.4,(INCREMENT DOUBLE DIVIDE),(3 1),1,NO,4.0579987,2.5970001,0.43500137,1
19600,BILINGUAL-DEVEL,0.2,0.02,0.23,1.1,0.4,(TRIPLE INCREMENT ADD),(2 1),7,NO,1.2089958,2.736,0.4350052,1
19600,BILINGUAL-DEVEL,0.2,0.02,0.23,1.1,0.4,(TRIPLE INCREMENT ADD),(6 4),23,YES,1.211998,2.6600037,0.28499603,1
19600,BILINGUAL-DEVEL,0.2,0.02,0.23,1.1,0.4,(INCREMENT DOUBLE DIVIDE),(7 3),1,YES,1.0800018,2.5839996,0.28499603,1
19600,BILINGUAL-DEVEL,0.2,0.02,0.23,1.1,0.4,(TRIPLE INCREMENT ADD),(6 1),20,YES,1.0670013,2.6819992,0.28500366,1
19600,BILINGUAL-DEVEL,0.2,0.02,0.23,1.1,0.4,(TRIPLE INCREMENT ADD),(2 6),12,NO,1.0660019,2.6849976,0.43499756,1
19600,BILINGUAL-DEVEL,0.2,0.02,0.23,1.1,0.4,(TRIPLE INCREMENT ADD),(3 5),15,YES,1.2080002,2.665001,0.28500366,1
19600,BILINGUAL-DEVEL,0.2,0.02,0.23,1.1,0.4,(INCREMENT DOUBLE DIVIDE),(3 2),1,YES,2.7679977,2.671997,0.28500366,1
19600,BILINGUAL-DEVEL,0.2,0.02,0.23,1.1,0.4,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,1.6179962,2.6340027,0.43499756,1
19600,BILINGUAL-DEVEL,0.2,0.02,0.23,1.1,0.4,(INCREMENT DOUBLE DIVIDE),(8 3),1,YES,1.2060013,2.7190018,0.28500366,1
19600,BILINGUAL-DEVEL,0.2,0.02,0.23,1.1,0.4,(TRIPLE INCREMENT ADD),(3 7),17,YES,1.618988,2.675003,0.28500366,1
19600,BILINGUAL-DEVEL,0.2,0.02,0.23,1.1,0.4,(INCREMENT DOUBLE DIVIDE),(9 3),2,NO,1.5930023,2.6909943,0.43499756,1
19600,BILINGUAL-DEVEL,0.2,0.02,0.23,1.1,0.4,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,1.2080078,2.6900024,0.43499756,1
19600,BILINGUAL-DEVEL,0.2,0.02,0.23,1.1,0.4,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,1.2050018,2.6620026,0.2849884,1
19600,BILINGUAL-DEVEL,0.2,0.02,0.23,1.1,0.4,(TRIPLE INCREMENT ADD),(3 7),17,YES,2.1720123,2.6829987,0.2849884,1
19600,BILINGUAL-DEVEL,0.2,0.02,0.23,1.1,0.4,(DOUBLE DOUBLE DIVIDE),(4 3),2,NO,1.0400085,2.571991,0.43501282,1
19600,BILINGUAL-DEVEL,0.2,0.02,0.23,1.1,0.4,(HALF THIRD ADD),(6 9),5,NO,1.1859894,3.3740082,0.43499756,1
