idx,model_name,alpha,ans,imaginal-delay,le,nu,Rule,Inputs,Probe,ProbeCorrect,EncodingRT,ExecutionRT,ProbeRT,Accuracy
2800,BILINGUAL-DEVEL,0.4,0.01,0.2,0.9,0.4,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,3.018,3.8899999,0.28499985,1
2800,BILINGUAL-DEVEL,0.4,0.01,0.2,0.9,0.4,(INCREMENT DOUBLE DIVIDE),(1 1),2,NO,5.3830004,2.9559994,0.43499947,1
2800,BILINGUAL-DEVEL,0.4,0.01,0.2,0.9,0.4,(TRIPLE INCREMENT ADD),(2 4),10,NO,2.8170013,3.677,0.43499947,1
2800,BILINGUAL-DEVEL,0.4,0.01,0.2,0.9,0.4,(TRIPLE INCREMENT ADD),(1 4),7,NO,5.515999,2.9430008,0.43500137,1
2800,BILINGUAL-DEVEL,0.4,0.01,0.2,0.9,0.4,(TRIPLE INCREMENT ADD),(2 9),15,NO,1.1779976,2.9420013,0.43500137,1
2800,BILINGUAL-DEVEL,0.4,0.01,0.2,0.9,0.4,(TRIPLE INCREMENT ADD),(8 8),33,YES,2.2129974,2.9720001,0.28499985,1
2800,BILINGUAL-DEVEL,0.4,0.01,0.2,0.9,0.4,(INCREMENT DOUBLE DIVIDE),(3 1),1,NO,6.422001,2.9349976,0.4350052,1
2800,BILINGUAL-DEVEL,0.4,0.01,0.2,0.9,0.4,(TRIPLE INCREMENT ADD),(2 1),7,NO,2.7529984,2.9189987,0.43499756,1
2800,BILINGUAL-DEVEL,0.4,0.01,0.2,0.9,0.4,(TRIPLE INCREMENT ADD),(6 4),23,YES,1.1830063,2.949997,0.28500366,1
2800,BILINGUAL-DEVEL,0.4,0.01,0.2,0.9,0.4,(INCREMENT DOUBLE DIVIDE),(7 3),1,YES,2.0719986,2.959999,0.28499603,1
2800,BILINGUAL-DEVEL,0.4,0.01,0.2,0.9,0.4,(TRIPLE INCREMENT ADD),(6 1),20,YES,3.088005,2.9279938,0.28500366,1
2800,BILINGUAL-DEVEL,0.4,0.01,0.2,0.9,0.4,(TRIPLE INCREMENT ADD),(2 6),12,NO,3.0250015,2.9489975,0.43499756,1
2800,BILINGUAL-DEVEL,0.4,0.01,0.2,0.9,0.4,(TRIPLE INCREMENT ADD),(3 5),15,YES,1.1660004,2.9330063,0.28499603,1
2800,BILINGUAL-DEVEL,0.4,0.01,0.2,0.9,0.4,(INCREMENT DOUBLE DIVIDE),(3 2),1,YES,5.147995,2.9470062,0.28500366,1
2800,BILINGUAL-DEVEL,0.4,0.01,0.2,0.9,0.4,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,2.0220032,2.9319916,0.43499756,1
2800,BILINGUAL-DEVEL,0.4,0.01,0.2,0.9,0.4,(INCREMENT DOUBLE DIVIDE),(8 3),1,YES,1.1699982,2.930008,0.28500366,1
2800,BILINGUAL-DEVEL,0.4,0.01,0.2,0.9,0.4,(TRIPLE INCREMENT ADD),(3 7),17,YES,2.5379944,2.9309998,0.28500366,1
2800,BILINGUAL-DEVEL,0.4,0.01,0.2,0.9,0.4,(INCREMENT DOUBLE DIVIDE),(9 3),2,NO,1.5209961,2.953003,0.43499756,1
2800,BILINGUAL-DEVEL,0.4,0.01,0.2,0.9,0.4,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,1.6669922,2.9730072,0.43499756,1
2800,BILINGUAL-DEVEL,0.4,0.01,0.2,0.9,0.4,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,1.6620026,2.9299927,0.28500366,1
2800,BILINGUAL-DEVEL,0.4,0.01,0.2,0.9,0.4,(TRIPLE INCREMENT ADD),(3 7),17,YES,1.027008,2.927002,0.2849884,1
2800,BILINGUAL-DEVEL,0.4,0.01,0.2,0.9,0.4,(DOUBLE DOUBLE DIVIDE),(4 3),2,NO,3.6720123,2.9559937,0.43499756,1
2800,BILINGUAL-DEVEL,0.4,0.01,0.2,0.9,0.4,(HALF THIRD ADD),(6 9),5,NO,3.328003,3.6660004,0.43499756,1
2800,BILINGUAL-DEVEL,0.4,0.01,0.2,0.9,0.4,(DOUBLE THIRD DIVIDE),(6 8),4,NO,3.326004,2.9369965,0.43499756,1
2800,BILINGUAL-DEVEL,0.4,0.01,0.2,0.9,0.4,(INCREMENT DOUBLE DIVIDE),(3 1),2,YES,1.173996,2.933014,0.2849884,1
2800,BILINGUAL-DEVEL,0.4,0.01,0.2,0.9,0.4,(INCREMENT THIRD TIMES),(3 6),7,NO,3.1660004,2.975006,0.43499756,1
2800,BILINGUAL-DEVEL,0.4,0.01,0.2,0.9,0.4,(INCREMENT THIRD TIMES),(4 7),10,YES,4.880005,2.9459991,0.28500366,1
2800,BILINGUAL-DEVEL,0.4,0.01,0.2,0.9,0.4,(TRIPLE INCREMENT TIMES),(2 7),48,YES,3.1789856,2.9710083,0.28500366,1
2800,BILINGUAL-DEVEL,0.4,0.01,0.2,0.9,0.4,(TRIPLE INCREMENT DIVIDE),(7 6),3,YES,3.669983,2.9260254,0.28497314,1
2800,BILINGUAL-DEVEL,0.4,0.01,0.2,0.9,0.4,(TRIPLE TRIPLE ADD),(3 8),33,YES,3.1720276,3.6729736,0.28500366,1
2800,BILINGUAL-DEVEL,0.4,0.01,0.2,0.9,0.4,(DOUBLE THIRD TIMES),(4 7),17,NO,3.6640015,2.9240112,0.43499756,1
