idx,model_name,alpha,ans,imaginal-delay,le,nu,Rule,Inputs,Probe,ProbeCorrect,EncodingRT,ExecutionRT,ProbeRT,Accuracy
11500,BILINGUAL-DEVEL,0.1,0.02,0.18,0.9,0.1,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,3.91,3.8550005,0.28499985,1
11500,BILINGUAL-DEVEL,0.1,0.02,0.18,0.9,0.1,(INCREMENT DOUBLE DIVIDE),(1 1),2,NO,3.0830002,2.9989996,0.43499947,1
11500,BILINGUAL-DEVEL,0.1,0.02,0.18,0.9,0.1,(TRIPLE INCREMENT ADD),(2 4),10,NO,2.7469997,3.6170006,0.43499947,1
11500,BILINGUAL-DEVEL,0.1,0.02,0.18,0.9,0.1,(TRIPLE INCREMENT ADD),(1 4),7,NO,4.8270016,2.9609985,0.43500137,1
11500,BILINGUAL-DEVEL,0.1,0.02,0.18,0.9,0.1,(TRIPLE INCREMENT ADD),(2 9),15,NO,1.1759987,2.9650002,0.43500137,1
11500,BILINGUAL-DEVEL,0.1,0.02,0.18,0.9,0.1,(TRIPLE INCREMENT ADD),(8 8),33,YES,1.6689987,2.9309998,0.28499985,1
11500,BILINGUAL-DEVEL,0.1,0.02,0.18,0.9,0.1,(INCREMENT DOUBLE DIVIDE),(3 1),1,NO,7.817997,2.9460068,0.43499756,1
11500,BILINGUAL-DEVEL,0.1,0.02,0.18,0.9,0.1,(TRIPLE INCREMENT ADD),(2 1),7,NO,1.7060013,2.9189987,0.43499756,1
11500,BILINGUAL-DEVEL,0.1,0.02,0.18,0.9,0.1,(TRIPLE INCREMENT ADD),(6 4),23,YES,1.1829987,2.8810043,0.28499603,1
11500,BILINGUAL-DEVEL,0.1,0.02,0.18,0.9,0.1,(INCREMENT DOUBLE DIVIDE),(7 3),1,YES,1.0160065,2.9779968,0.28499603,1
11500,BILINGUAL-DEVEL,0.1,0.02,0.18,0.9,0.1,(TRIPLE INCREMENT ADD),(6 1),20,YES,2.5810013,2.9080048,0.28499603,1
11500,BILINGUAL-DEVEL,0.1,0.02,0.18,0.9,0.1,(TRIPLE INCREMENT ADD),(2 6),12,NO,2.0340042,2.871994,0.4350052,1
11500,BILINGUAL-DEVEL,0.1,0.02,0.18,0.9,0.1,(TRIPLE INCREMENT ADD),(3 5),15,YES,3.1319962,2.9230042,0.28499603,1
11500,BILINGUAL-DEVEL,0.1,0.02,0.18,0.9,0.1,(INCREMENT DOUBLE DIVIDE),(3 2),1,YES,4.9869995,2.9140015,0.28500366,1
11500,BILINGUAL-DEVEL,0.1,0.02,0.18,0.9,0.1,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,1.0029907,2.9440002,0.43501282,1
11500,BILINGUAL-DEVEL,0.1,0.02,0.18,0.9,0.1,(INCREMENT DOUBLE DIVIDE),(8 3),1,YES,1.1539917,2.9230042,0.28500366,1
11500,BILINGUAL-DEVEL,0.1,0.02,0.18,0.9,0.1,(TRIPLE INCREMENT ADD),(3 7),17,YES,2.4899902,2.875,0.28500366,1
11500,BILINGUAL-DEVEL,0.1,0.02,0.18,0.9,0.1,(INCREMENT DOUBLE DIVIDE),(9 3),2,NO,1.0039978,3.001007,0.43499756,1
11500,BILINGUAL-DEVEL,0.1,0.02,0.18,0.9,0.1,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,1.1539917,2.95401,0.43499756,1
11500,BILINGUAL-DEVEL,0.1,0.02,0.18,0.9,0.1,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,1.1559906,3.0170135,0.2849884,1
11500,BILINGUAL-DEVEL,0.1,0.02,0.18,0.9,0.1,(TRIPLE INCREMENT ADD),(3 7),17,YES,1.5019989,2.9200134,0.2849884,1
11500,BILINGUAL-DEVEL,0.1,0.02,0.18,0.9,0.1,(DOUBLE DOUBLE DIVIDE),(4 3),2,NO,3.081009,2.9830017,0.43499756,1
11500,BILINGUAL-DEVEL,0.1,0.02,0.18,0.9,0.1,(HALF THIRD ADD),(6 9),5,NO,3.2330017,3.623001,0.43499756,1
11500,BILINGUAL-DEVEL,0.1,0.02,0.18,0.9,0.1,(DOUBLE THIRD DIVIDE),(6 8),4,NO,3.2070007,2.9489899,0.43501282,1
11500,BILINGUAL-DEVEL,0.1,0.02,0.18,0.9,0.1,(INCREMENT DOUBLE DIVIDE),(3 1),2,YES,1.6569977,2.9089966,0.28500366,1
11500,BILINGUAL-DEVEL,0.1,0.02,0.18,0.9,0.1,(INCREMENT THIRD TIMES),(3 6),7,NO,2.0849915,2.9600067,0.43499756,1
11500,BILINGUAL-DEVEL,0.1,0.02,0.18,0.9,0.1,(INCREMENT THIRD TIMES),(4 7),10,YES,4.977005,2.967987,0.28500366,1
11500,BILINGUAL-DEVEL,0.1,0.02,0.18,0.9,0.1,(TRIPLE INCREMENT TIMES),(2 7),48,YES,3.5579987,2.9570007,0.28500366,1
11500,BILINGUAL-DEVEL,0.1,0.02,0.18,0.9,0.1,(TRIPLE INCREMENT DIVIDE),(7 6),3,YES,3.550003,2.9430237,0.28500366,1
11500,BILINGUAL-DEVEL,0.1,0.02,0.18,0.9,0.1,(TRIPLE TRIPLE ADD),(3 8),33,YES,3.5159912,3.6470032,0.28500366,1
