idx,model_name,alpha,ans,imaginal-delay,le,nu,Rule,Inputs,Probe,ProbeCorrect,EncodingRT,ExecutionRT,ProbeRT,Accuracy
29300,BILINGUAL-DEVEL,0.0,0.03,0.16,1.1,0.5,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,1.318,3.6839998,0.28500032,1
29300,BILINGUAL-DEVEL,0.0,0.03,0.16,1.1,0.5,(INCREMENT DOUBLE DIVIDE),(1 1),2,NO,3.9689999,2.5970001,0.43499947,1
29300,BILINGUAL-DEVEL,0.0,0.03,0.16,1.1,0.5,(TRIPLE INCREMENT ADD),(2 4),10,NO,1.118,3.3479996,0.43499947,1
29300,BILINGUAL-DEVEL,0.0,0.03,0.16,1.1,0.5,(TRIPLE INCREMENT ADD),(1 4),7,NO,4.132,2.6900024,0.43499756,1
29300,BILINGUAL-DEVEL,0.0,0.03,0.16,1.1,0.5,(TRIPLE INCREMENT ADD),(2 9),15,NO,1.6170006,2.644001,0.43499756,1
29300,BILINGUAL-DEVEL,0.0,0.03,0.16,1.1,0.5,(TRIPLE INCREMENT ADD),(8 8),33,YES,1.5910034,2.5979996,0.28499985,1
29300,BILINGUAL-DEVEL,0.0,0.03,0.16,1.1,0.5,(INCREMENT DOUBLE DIVIDE),(3 1),1,NO,3.6100006,2.5569992,0.43499756,1
29300,BILINGUAL-DEVEL,0.0,0.03,0.16,1.1,0.5,(TRIPLE INCREMENT ADD),(2 1),7,NO,1.137001,2.5099983,0.4350052,1
29300,BILINGUAL-DEVEL,0.0,0.03,0.16,1.1,0.5,(TRIPLE INCREMENT ADD),(6 4),23,YES,2.0599976,2.6179962,0.28500366,1
29300,BILINGUAL-DEVEL,0.0,0.03,0.16,1.1,0.5,(INCREMENT DOUBLE DIVIDE),(7 3),1,YES,1.0,2.584999,0.28500366,1
29300,BILINGUAL-DEVEL,0.0,0.03,0.16,1.1,0.5,(TRIPLE INCREMENT ADD),(6 1),20,YES,1.4409943,2.5289993,0.28500366,1
29300,BILINGUAL-DEVEL,0.0,0.03,0.16,1.1,0.5,(TRIPLE INCREMENT ADD),(2 6),12,NO,0.9810028,2.6909943,0.4350052,1
29300,BILINGUAL-DEVEL,0.0,0.03,0.16,1.1,0.5,(TRIPLE INCREMENT ADD),(3 5),15,YES,1.1419983,2.9400024,0.28499603,1
29300,BILINGUAL-DEVEL,0.0,0.03,0.16,1.1,0.5,(INCREMENT DOUBLE DIVIDE),(3 2),1,YES,2.9720001,2.6920013,0.28499603,1
29300,BILINGUAL-DEVEL,0.0,0.03,0.16,1.1,0.5,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,1.9160004,2.7260056,0.43499756,1
29300,BILINGUAL-DEVEL,0.0,0.03,0.16,1.1,0.5,(INCREMENT DOUBLE DIVIDE),(8 3),1,YES,1.1350021,2.687996,0.28500366,1
29300,BILINGUAL-DEVEL,0.0,0.03,0.16,1.1,0.5,(TRIPLE INCREMENT ADD),(3 7),17,YES,0.9940033,2.7899933,0.28500366,1
29300,BILINGUAL-DEVEL,0.0,0.03,0.16,1.1,0.5,(INCREMENT DOUBLE DIVIDE),(9 3),2,NO,0.9779968,2.7140045,0.43499756,1
29300,BILINGUAL-DEVEL,0.0,0.03,0.16,1.1,0.5,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,1.1329956,2.7340088,0.43499756,1
29300,BILINGUAL-DEVEL,0.0,0.03,0.16,1.1,0.5,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,1.5869904,2.6990051,0.28500366,1
29300,BILINGUAL-DEVEL,0.0,0.03,0.16,1.1,0.5,(TRIPLE INCREMENT ADD),(3 7),17,YES,1.4779968,2.8460083,0.2849884,1
29300,BILINGUAL-DEVEL,0.0,0.03,0.16,1.1,0.5,(DOUBLE DOUBLE DIVIDE),(4 3),2,NO,1.4430084,2.7079926,0.43499756,1
29300,BILINGUAL-DEVEL,0.0,0.03,0.16,1.1,0.5,(HALF THIRD ADD),(6 9),5,NO,1.1160126,3.3269958,0.43499756,1
29300,BILINGUAL-DEVEL,0.0,0.03,0.16,1.1,0.5,(DOUBLE THIRD DIVIDE),(6 8),4,NO,1.1190033,2.6839905,0.43501282,1
29300,BILINGUAL-DEVEL,0.0,0.03,0.16,1.1,0.5,(INCREMENT DOUBLE DIVIDE),(3 1),2,YES,1.5899963,2.677002,0.2849884,1
29300,BILINGUAL-DEVEL,0.0,0.03,0.16,1.1,0.5,(INCREMENT THIRD TIMES),(3 6),7,NO,0.95899963,2.7340088,0.43499756,1
29300,BILINGUAL-DEVEL,0.0,0.03,0.16,1.1,0.5,(INCREMENT THIRD TIMES),(4 7),10,YES,4.0440063,2.625,0.2849884,1
29300,BILINGUAL-DEVEL,0.0,0.03,0.16,1.1,0.5,(TRIPLE INCREMENT TIMES),(2 7),48,YES,0.9660034,2.7310028,0.28500366,1
29300,BILINGUAL-DEVEL,0.0,0.03,0.16,1.1,0.5,(TRIPLE INCREMENT DIVIDE),(7 6),3,YES,0.95899963,2.7769928,0.28500366,1
29300,BILINGUAL-DEVEL,0.0,0.03,0.16,1.1,0.5,(TRIPLE TRIPLE ADD),(3 8),33,YES,0.9620056,3.3149872,0.28500366,1
29300,BILINGUAL-DEVEL,0.0,0.03,0.16,1.1,0.5,(DOUBLE THIRD TIMES),(4 7),17,NO,0.9700012,2.7340088,0.43499756,1
29300,BILINGUAL-DEVEL,0.0,0.03,0.16,1.1,0.5,(TRIPLE INCREMENT ADD),(2 9),14,NO,3.6019897,2.5910034,0.43499756,1
29300,BILINGUAL-DEVEL,0.0,0.03,0.16,1.1,0.5,(TRIPLE INCREMENT ADD),(6 4),23,YES,1.1430054,2.6259918,0.28500366,1
