idx,model_name,alpha,ans,imaginal-delay,le,nu,Rule,Inputs,Probe,ProbeCorrect,EncodingRT,ExecutionRT,ProbeRT,Accuracy
47800,BILINGUAL-DEVEL,0.1,0.05,0.24,1.0,0.4,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,1.42,3.836,0.28499985,1
47800,BILINGUAL-DEVEL,0.1,0.05,0.24,1.0,0.4,(INCREMENT DOUBLE DIVIDE),(1 1),2,NO,4.625,2.8529987,0.43500137,1
47800,BILINGUAL-DEVEL,0.1,0.05,0.24,1.0,0.4,(TRIPLE INCREMENT ADD),(2 4),10,NO,1.2220001,3.4230003,0.43499947,1
47800,BILINGUAL-DEVEL,0.1,0.05,0.24,1.0,0.4,(TRIPLE INCREMENT ADD),(1 4),7,NO,5.3989983,2.8860016,0.43500137,1
47800,BILINGUAL-DEVEL,0.1,0.05,0.24,1.0,0.4,(TRIPLE INCREMENT ADD),(2 9),15,NO,1.2259979,2.9119987,0.43500137,1
47800,BILINGUAL-DEVEL,0.1,0.05,0.24,1.0,0.4,(TRIPLE INCREMENT ADD),(8 8),33,YES,1.8100014,2.834999,0.28499985,1
47800,BILINGUAL-DEVEL,0.1,0.05,0.24,1.0,0.4,(INCREMENT DOUBLE DIVIDE),(3 1),1,NO,6.0509987,2.723999,0.4350052,1
47800,BILINGUAL-DEVEL,0.1,0.05,0.24,1.0,0.4,(TRIPLE INCREMENT ADD),(2 1),7,NO,1.8349991,2.9169998,0.43499756,1
47800,BILINGUAL-DEVEL,0.1,0.05,0.24,1.0,0.4,(TRIPLE INCREMENT ADD),(6 4),23,YES,1.8170013,2.8069992,0.28500366,1
47800,BILINGUAL-DEVEL,0.1,0.05,0.24,1.0,0.4,(INCREMENT DOUBLE DIVIDE),(7 3),1,YES,1.6649933,2.7260056,0.28499603,1
47800,BILINGUAL-DEVEL,0.1,0.05,0.24,1.0,0.4,(TRIPLE INCREMENT ADD),(6 1),20,YES,1.0930023,2.802002,0.28499603,1
47800,BILINGUAL-DEVEL,0.1,0.05,0.24,1.0,0.4,(TRIPLE INCREMENT ADD),(2 6),12,NO,1.0960007,2.7570038,0.43499756,1
47800,BILINGUAL-DEVEL,0.1,0.05,0.24,1.0,0.4,(TRIPLE INCREMENT ADD),(3 5),15,YES,2.3689957,2.7570038,0.28499603,1
47800,BILINGUAL-DEVEL,0.1,0.05,0.24,1.0,0.4,(INCREMENT DOUBLE DIVIDE),(3 2),1,YES,1.675003,3.064003,0.28499603,1
47800,BILINGUAL-DEVEL,0.1,0.05,0.24,1.0,0.4,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,2.2389984,2.8410034,0.43499756,1
47800,BILINGUAL-DEVEL,0.1,0.05,0.24,1.0,0.4,(INCREMENT DOUBLE DIVIDE),(8 3),1,YES,1.2190094,2.6649933,0.28500366,1
47800,BILINGUAL-DEVEL,0.1,0.05,0.24,1.0,0.4,(TRIPLE INCREMENT ADD),(3 7),17,YES,1.0820007,2.9789886,0.28500366,1
47800,BILINGUAL-DEVEL,0.1,0.05,0.24,1.0,0.4,(INCREMENT DOUBLE DIVIDE),(9 3),2,NO,1.0820007,2.7720032,0.43499756,1
47800,BILINGUAL-DEVEL,0.1,0.05,0.24,1.0,0.4,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,1.2220001,2.625,0.43499756,1
47800,BILINGUAL-DEVEL,0.1,0.05,0.24,1.0,0.4,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,1.2100067,2.668991,0.28500366,1
47800,BILINGUAL-DEVEL,0.1,0.05,0.24,1.0,0.4,(TRIPLE INCREMENT ADD),(3 7),17,YES,1.0919952,2.75,0.28500366,1
