idx,model_name,alpha,ans,imaginal-delay,le,nu,Rule,Inputs,Probe,ProbeCorrect,EncodingRT,ExecutionRT,ProbeRT,Accuracy
39200,BILINGUAL-DEVEL,0.5,0.04,0.21,1.0,0.2,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,1.392,3.7110002,0.28499985,1
39200,BILINGUAL-DEVEL,0.5,0.04,0.21,1.0,0.2,(INCREMENT DOUBLE DIVIDE),(1 1),2,NO,5.427,3.054,0.43500137,1
39200,BILINGUAL-DEVEL,0.5,0.04,0.21,1.0,0.2,(TRIPLE INCREMENT ADD),(2 4),10,NO,1.1959991,3.5300007,0.43499947,1
39200,BILINGUAL-DEVEL,0.5,0.04,0.21,1.0,0.2,(TRIPLE INCREMENT ADD),(1 4),7,NO,5.5719986,2.8360023,0.43499756,1
39200,BILINGUAL-DEVEL,0.5,0.04,0.21,1.0,0.2,(TRIPLE INCREMENT ADD),(2 9),15,NO,1.7089996,2.7990036,0.43499756,1
39200,BILINGUAL-DEVEL,0.5,0.04,0.21,1.0,0.2,(TRIPLE INCREMENT ADD),(8 8),33,YES,1.1819992,2.7650032,0.28499985,1
39200,BILINGUAL-DEVEL,0.5,0.04,0.21,1.0,0.2,(INCREMENT DOUBLE DIVIDE),(3 1),1,NO,5.9989967,2.809002,0.43499756,1
39200,BILINGUAL-DEVEL,0.5,0.04,0.21,1.0,0.2,(TRIPLE INCREMENT ADD),(2 1),7,NO,2.2789993,2.8090057,0.43499756,1
39200,BILINGUAL-DEVEL,0.5,0.04,0.21,1.0,0.2,(TRIPLE INCREMENT ADD),(6 4),23,YES,1.7129974,2.9990005,0.28500366,1
39200,BILINGUAL-DEVEL,0.5,0.04,0.21,1.0,0.2,(INCREMENT DOUBLE DIVIDE),(7 3),1,YES,1.026001,2.8499985,0.28499603,1
39200,BILINGUAL-DEVEL,0.5,0.04,0.21,1.0,0.2,(TRIPLE INCREMENT ADD),(6 1),20,YES,1.5839996,2.8320007,0.28500366,1
39200,BILINGUAL-DEVEL,0.5,0.04,0.21,1.0,0.2,(TRIPLE INCREMENT ADD),(2 6),12,NO,2.5929947,2.800003,0.43499756,1
39200,BILINGUAL-DEVEL,0.5,0.04,0.21,1.0,0.2,(TRIPLE INCREMENT ADD),(3 5),15,YES,1.1760025,2.9420013,0.28499603,1
39200,BILINGUAL-DEVEL,0.5,0.04,0.21,1.0,0.2,(INCREMENT DOUBLE DIVIDE),(3 2),1,YES,1.0590057,2.923996,0.28500366,1
39200,BILINGUAL-DEVEL,0.5,0.04,0.21,1.0,0.2,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,3.6549988,2.9699936,0.43501282,1
39200,BILINGUAL-DEVEL,0.5,0.04,0.21,1.0,0.2,(INCREMENT DOUBLE DIVIDE),(8 3),1,YES,1.1769867,3.076004,0.28500366,1
39200,BILINGUAL-DEVEL,0.5,0.04,0.21,1.0,0.2,(TRIPLE INCREMENT ADD),(3 7),17,YES,3.0879974,2.8079987,0.28500366,1
39200,BILINGUAL-DEVEL,0.5,0.04,0.21,1.0,0.2,(INCREMENT DOUBLE DIVIDE),(9 3),2,NO,1.0390015,2.7189941,0.43499756,1
39200,BILINGUAL-DEVEL,0.5,0.04,0.21,1.0,0.2,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,1.1829987,2.7690125,0.43499756,1
39200,BILINGUAL-DEVEL,0.5,0.04,0.21,1.0,0.2,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,2.7189941,2.9069977,0.28500366,1
39200,BILINGUAL-DEVEL,0.5,0.04,0.21,1.0,0.2,(TRIPLE INCREMENT ADD),(3 7),17,YES,1.0370026,2.8079987,0.28500366,1
39200,BILINGUAL-DEVEL,0.5,0.04,0.21,1.0,0.2,(DOUBLE DOUBLE DIVIDE),(4 3),2,NO,1.0319977,2.8240051,0.43499756,1
39200,BILINGUAL-DEVEL,0.5,0.04,0.21,1.0,0.2,(HALF THIRD ADD),(6 9),5,NO,2.244995,3.5870056,0.43499756,1
39200,BILINGUAL-DEVEL,0.5,0.04,0.21,1.0,0.2,(DOUBLE THIRD DIVIDE),(6 8),4,NO,2.2700043,2.871994,0.43499756,1
39200,BILINGUAL-DEVEL,0.5,0.04,0.21,1.0,0.2,(INCREMENT DOUBLE DIVIDE),(3 1),2,YES,1.6920013,2.8419952,0.28500366,1
39200,BILINGUAL-DEVEL,0.5,0.04,0.21,1.0,0.2,(INCREMENT THIRD TIMES),(3 6),7,NO,1.0429993,2.9340057,0.43499756,1
39200,BILINGUAL-DEVEL,0.5,0.04,0.21,1.0,0.2,(INCREMENT THIRD TIMES),(4 7),10,YES,5.4839935,2.7990112,0.2849884,1
39200,BILINGUAL-DEVEL,0.5,0.04,0.21,1.0,0.2,(TRIPLE INCREMENT TIMES),(2 7),48,YES,2.1100006,2.9329987,0.28500366,1
39200,BILINGUAL-DEVEL,0.5,0.04,0.21,1.0,0.2,(TRIPLE INCREMENT DIVIDE),(7 6),3,YES,1.0359955,2.878006,0.28500366,1
39200,BILINGUAL-DEVEL,0.5,0.04,0.21,1.0,0.2,(TRIPLE TRIPLE ADD),(3 8),33,YES,1.5869904,3.558014,0.2849884,1
39200,BILINGUAL-DEVEL,0.5,0.04,0.21,1.0,0.2,(DOUBLE THIRD TIMES),(4 7),17,NO,2.6120148,2.7869873,0.43499756,1
39200,BILINGUAL-DEVEL,0.5,0.04,0.21,1.0,0.2,(TRIPLE INCREMENT ADD),(2 9),14,NO,4.3690186,2.8989868,0.43499756,1
