idx,model_name,alpha,ans,imaginal-delay,le,nu,Rule,Inputs,Probe,ProbeCorrect,EncodingRT,ExecutionRT,ProbeRT,Accuracy
50200,BILINGUAL-DEVEL,0.5,0.05,0.15,1.0,0.4,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,2.277,3.6360002,0.28499985,1
50200,BILINGUAL-DEVEL,0.5,0.05,0.15,1.0,0.4,(INCREMENT DOUBLE DIVIDE),(1 1),2,NO,3.0550003,2.6599998,0.43499947,1
50200,BILINGUAL-DEVEL,0.5,0.05,0.15,1.0,0.4,(TRIPLE INCREMENT ADD),(2 4),10,NO,1.1289997,3.4380016,0.43499947,1
50200,BILINGUAL-DEVEL,0.5,0.05,0.15,1.0,0.4,(TRIPLE INCREMENT ADD),(1 4),7,NO,5.149,2.9570007,0.43499756,1
50200,BILINGUAL-DEVEL,0.5,0.05,0.15,1.0,0.4,(TRIPLE INCREMENT ADD),(2 9),15,NO,2.0250015,2.8079987,0.43500137,1
50200,BILINGUAL-DEVEL,0.5,0.05,0.15,1.0,0.4,(TRIPLE INCREMENT ADD),(8 8),33,YES,1.1219978,2.9360008,0.28499985,1
50200,BILINGUAL-DEVEL,0.5,0.05,0.15,1.0,0.4,(INCREMENT DOUBLE DIVIDE),(3 1),1,NO,5.510002,2.9819984,0.43500137,1
50200,BILINGUAL-DEVEL,0.5,0.05,0.15,1.0,0.4,(TRIPLE INCREMENT ADD),(2 1),7,NO,2.9970016,2.7979965,0.43499756,1
50200,BILINGUAL-DEVEL,0.5,0.05,0.15,1.0,0.4,(TRIPLE INCREMENT ADD),(6 4),23,YES,2.0100021,2.7440033,0.28499603,1
50200,BILINGUAL-DEVEL,0.5,0.05,0.15,1.0,0.4,(INCREMENT DOUBLE DIVIDE),(7 3),1,YES,3.2840042,2.6790009,0.28499603,1
50200,BILINGUAL-DEVEL,0.5,0.05,0.15,1.0,0.4,(TRIPLE INCREMENT ADD),(6 1),20,YES,0.97800446,2.923996,0.28500366,1
50200,BILINGUAL-DEVEL,0.5,0.05,0.15,1.0,0.4,(TRIPLE INCREMENT ADD),(2 6),12,NO,1.4289932,2.7120056,0.43499756,1
50200,BILINGUAL-DEVEL,0.5,0.05,0.15,1.0,0.4,(TRIPLE INCREMENT ADD),(3 5),15,YES,1.552002,2.8199997,0.28499603,1
