idx,model_name,alpha,ans,imaginal-delay,le,nu,Rule,Inputs,Probe,ProbeCorrect,EncodingRT,ExecutionRT,ProbeRT,Accuracy
8500,BILINGUAL-DEVEL,0.2,0.01,0.15,1.1,0.1,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,1.305,3.522,0.28499985,1
8500,BILINGUAL-DEVEL,0.2,0.01,0.15,1.1,0.1,(INCREMENT DOUBLE DIVIDE),(1 1),2,NO,2.9609995,2.691,0.43499947,1
8500,BILINGUAL-DEVEL,0.2,0.01,0.15,1.1,0.1,(TRIPLE INCREMENT ADD),(2 4),10,NO,1.1090012,3.3330002,0.43499947,1
8500,BILINGUAL-DEVEL,0.2,0.01,0.15,1.1,0.1,(TRIPLE INCREMENT ADD),(1 4),7,NO,3.605999,2.7019997,0.43500137,1
8500,BILINGUAL-DEVEL,0.2,0.01,0.15,1.1,0.1,(TRIPLE INCREMENT ADD),(2 9),15,NO,1.1520004,2.7000008,0.43499756,1
8500,BILINGUAL-DEVEL,0.2,0.01,0.15,1.1,0.1,(TRIPLE INCREMENT ADD),(8 8),33,YES,1.1590004,2.7159996,0.28499985,1
8500,BILINGUAL-DEVEL,0.2,0.01,0.15,1.1,0.1,(INCREMENT DOUBLE DIVIDE),(3 1),1,NO,2.8370018,2.683998,0.43500137,1
8500,BILINGUAL-DEVEL,0.2,0.01,0.15,1.1,0.1,(TRIPLE INCREMENT ADD),(2 1),7,NO,2.1539993,2.677002,0.43499756,1
8500,BILINGUAL-DEVEL,0.2,0.01,0.15,1.1,0.1,(TRIPLE INCREMENT ADD),(6 4),23,YES,1.1450043,2.6709976,0.28499603,1
8500,BILINGUAL-DEVEL,0.2,0.01,0.15,1.1,0.1,(INCREMENT DOUBLE DIVIDE),(7 3),1,YES,1.5920029,2.6809998,0.28500366,1
8500,BILINGUAL-DEVEL,0.2,0.01,0.15,1.1,0.1,(TRIPLE INCREMENT ADD),(6 1),20,YES,1.0039978,2.6829987,0.28500366,1
8500,BILINGUAL-DEVEL,0.2,0.01,0.15,1.1,0.1,(TRIPLE INCREMENT ADD),(2 6),12,NO,1.0009995,2.7029953,0.4350052,1
8500,BILINGUAL-DEVEL,0.2,0.01,0.15,1.1,0.1,(TRIPLE INCREMENT ADD),(3 5),15,YES,1.1469955,2.6900024,0.28499603,1
8500,BILINGUAL-DEVEL,0.2,0.01,0.15,1.1,0.1,(INCREMENT DOUBLE DIVIDE),(3 2),1,YES,2.5930023,2.7310028,0.28499603,1
8500,BILINGUAL-DEVEL,0.2,0.01,0.15,1.1,0.1,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,1.0110016,2.6930008,0.43499756,1
8500,BILINGUAL-DEVEL,0.2,0.01,0.15,1.1,0.1,(INCREMENT DOUBLE DIVIDE),(8 3),1,YES,1.1559982,2.6740036,0.28499603,1
8500,BILINGUAL-DEVEL,0.2,0.01,0.15,1.1,0.1,(TRIPLE INCREMENT ADD),(3 7),17,YES,1.012001,2.6780014,0.28500366,1
8500,BILINGUAL-DEVEL,0.2,0.01,0.15,1.1,0.1,(INCREMENT DOUBLE DIVIDE),(9 3),2,NO,1.0039978,2.6820068,0.43499756,1
8500,BILINGUAL-DEVEL,0.2,0.01,0.15,1.1,0.1,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,1.1559906,2.6840057,0.43499756,1
8500,BILINGUAL-DEVEL,0.2,0.01,0.15,1.1,0.1,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,1.1470032,2.7140045,0.2849884,1
8500,BILINGUAL-DEVEL,0.2,0.01,0.15,1.1,0.1,(TRIPLE INCREMENT ADD),(3 7),17,YES,1.0149994,2.6910095,0.28500366,1
8500,BILINGUAL-DEVEL,0.2,0.01,0.15,1.1,0.1,(DOUBLE DOUBLE DIVIDE),(4 3),2,NO,0.95599365,2.6649933,0.43501282,1
8500,BILINGUAL-DEVEL,0.2,0.01,0.15,1.1,0.1,(HALF THIRD ADD),(6 9),5,NO,1.1109924,3.3170013,0.43499756,1
8500,BILINGUAL-DEVEL,0.2,0.01,0.15,1.1,0.1,(DOUBLE THIRD DIVIDE),(6 8),4,NO,1.1090088,2.6489868,0.43501282,1
8500,BILINGUAL-DEVEL,0.2,0.01,0.15,1.1,0.1,(INCREMENT DOUBLE DIVIDE),(3 1),2,YES,1.1519928,2.6580048,0.2849884,1
8500,BILINGUAL-DEVEL,0.2,0.01,0.15,1.1,0.1,(INCREMENT THIRD TIMES),(3 6),7,NO,0.9590149,2.7109985,0.43499756,1
8500,BILINGUAL-DEVEL,0.2,0.01,0.15,1.1,0.1,(INCREMENT THIRD TIMES),(4 7),10,YES,2.5540009,2.6849976,0.28500366,1
8500,BILINGUAL-DEVEL,0.2,0.01,0.15,1.1,0.1,(TRIPLE INCREMENT TIMES),(2 7),48,YES,0.95700073,2.7070007,0.2849884,1
8500,BILINGUAL-DEVEL,0.2,0.01,0.15,1.1,0.1,(TRIPLE INCREMENT DIVIDE),(7 6),3,YES,0.95899963,2.6870117,0.2849884,1
8500,BILINGUAL-DEVEL,0.2,0.01,0.15,1.1,0.1,(TRIPLE TRIPLE ADD),(3 8),33,YES,0.95899963,3.305008,0.28500366,1
8500,BILINGUAL-DEVEL,0.2,0.01,0.15,1.1,0.1,(DOUBLE THIRD TIMES),(4 7),17,NO,0.96199036,2.6580048,0.43499756,1
8500,BILINGUAL-DEVEL,0.2,0.01,0.15,1.1,0.1,(TRIPLE INCREMENT ADD),(2 9),14,NO,1.7220001,2.6790009,0.43499756,1
8500,BILINGUAL-DEVEL,0.2,0.01,0.15,1.1,0.1,(TRIPLE INCREMENT ADD),(6 4),23,YES,1.1880035,2.673996,0.28500366,1
8500,BILINGUAL-DEVEL,0.2,0.01,0.15,1.1,0.1,(TRIPLE INCREMENT ADD),(1 4),7,NO,1.0249939,2.7100067,0.43499756,1
8500,BILINGUAL-DEVEL,0.2,0.01,0.15,1.1,0.1,(DOUBLE TRIPLE DIVIDE),(3 2),1,YES,1.1109924,2.6910095,0.28500366,1
8500,BILINGUAL-DEVEL,0.2,0.01,0.15,1.1,0.1,(INCREMENT HALF ADD),(4 7),8,YES,0.9589844,3.322998,0.28500366,1
