idx,model_name,alpha,ans,imaginal-delay,le,nu,Rule,Inputs,Probe,ProbeCorrect,EncodingRT,ExecutionRT,ProbeRT,Accuracy
39700,BILINGUAL-DEVEL,0.0,0.04,0.24,1.1,0.1,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,1.392,3.767,0.28499985,1
39700,BILINGUAL-DEVEL,0.0,0.04,0.24,1.1,0.1,(INCREMENT DOUBLE DIVIDE),(1 1),2,NO,3.9469995,2.7589998,0.43499947,1
39700,BILINGUAL-DEVEL,0.0,0.04,0.24,1.1,0.1,(TRIPLE INCREMENT ADD),(2 4),10,NO,1.196001,3.4020004,0.43499947,1
39700,BILINGUAL-DEVEL,0.0,0.04,0.24,1.1,0.1,(TRIPLE INCREMENT ADD),(1 4),7,NO,4.545,2.6730003,0.43500137,1
39700,BILINGUAL-DEVEL,0.0,0.04,0.24,1.1,0.1,(TRIPLE INCREMENT ADD),(2 9),15,NO,1.7770004,2.737999,0.43500137,1
39700,BILINGUAL-DEVEL,0.0,0.04,0.24,1.1,0.1,(TRIPLE INCREMENT ADD),(8 8),33,YES,1.2059975,2.9400024,0.28499985,1
39700,BILINGUAL-DEVEL,0.0,0.04,0.24,1.1,0.1,(INCREMENT DOUBLE DIVIDE),(3 1),1,NO,5.394001,2.611,0.43499756,1
39700,BILINGUAL-DEVEL,0.0,0.04,0.24,1.1,0.1,(TRIPLE INCREMENT ADD),(2 1),7,NO,2.9089966,2.671997,0.4350052,1
39700,BILINGUAL-DEVEL,0.0,0.04,0.24,1.1,0.1,(TRIPLE INCREMENT ADD),(6 4),23,YES,1.2169952,2.7690048,0.28499603,1
39700,BILINGUAL-DEVEL,0.0,0.04,0.24,1.1,0.1,(INCREMENT DOUBLE DIVIDE),(7 3),1,YES,1.628006,2.6869965,0.28499603,1
39700,BILINGUAL-DEVEL,0.0,0.04,0.24,1.1,0.1,(TRIPLE INCREMENT ADD),(6 1),20,YES,1.6070023,2.6259995,0.28500366,1
39700,BILINGUAL-DEVEL,0.0,0.04,0.24,1.1,0.1,(TRIPLE INCREMENT ADD),(2 6),12,NO,1.0469971,2.6460037,0.43499756,1
39700,BILINGUAL-DEVEL,0.0,0.04,0.24,1.1,0.1,(TRIPLE INCREMENT ADD),(3 5),15,YES,1.7539978,2.6990051,0.28499603,1
39700,BILINGUAL-DEVEL,0.0,0.04,0.24,1.1,0.1,(INCREMENT DOUBLE DIVIDE),(3 2),1,YES,1.6460037,2.6399994,0.28499603,1
