idx,model_name,alpha,ans,imaginal-delay,le,nu,Rule,Inputs,Probe,ProbeCorrect,EncodingRT,ExecutionRT,ProbeRT,Accuracy
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,4.733,4.8780003,0.28499985,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(INCREMENT DOUBLE DIVIDE),(1 1),2,NO,5.316,3.639,0.43499947,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(TRIPLE INCREMENT ADD),(2 4),10,NO,5.052,4.3740025,0.43499756,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(TRIPLE INCREMENT ADD),(1 4),7,NO,2.2980003,3.6819992,0.43500137,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(TRIPLE INCREMENT ADD),(2 9),15,NO,7.4020004,4.0599976,0.43500137,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(TRIPLE INCREMENT ADD),(8 8),33,YES,1.6809998,4.058998,0.28500366,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(INCREMENT DOUBLE DIVIDE),(3 1),1,NO,7.6100006,3.6399994,0.43499756,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(TRIPLE INCREMENT ADD),(2 1),7,NO,1.1860046,4.058998,0.43499756,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(TRIPLE INCREMENT ADD),(6 4),23,YES,1.1870041,3.3600006,0.28499603,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(INCREMENT DOUBLE DIVIDE),(7 3),1,YES,4.7060013,3.3419952,0.28500366,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(TRIPLE INCREMENT ADD),(6 1),20,YES,1.5680008,3.6729965,0.28500366,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(TRIPLE INCREMENT ADD),(2 6),12,NO,1.5579987,3.6480026,0.43499756,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(TRIPLE INCREMENT ADD),(3 5),15,YES,1.1880035,4.052994,0.28500366,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(INCREMENT DOUBLE DIVIDE),(3 2),1,YES,1.5650024,3.322998,0.28500366,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,1.0390015,3.373993,0.43499756,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(INCREMENT DOUBLE DIVIDE),(8 3),1,YES,3.2570038,3.6430054,0.2849884,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(TRIPLE INCREMENT ADD),(3 7),17,YES,4.674011,4.044998,0.28500366,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(INCREMENT DOUBLE DIVIDE),(9 3),2,NO,1.0349884,3.3560028,0.43499756,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,1.1869965,3.630005,0.43499756,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,1.6990051,3.6109924,0.28500366,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(TRIPLE INCREMENT ADD),(3 7),17,YES,1.0410004,4.052002,0.28500366,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(DOUBLE DOUBLE DIVIDE),(4 3),2,NO,4.903,3.6549988,0.43499756,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(HALF THIRD ADD),(6 9),5,NO,5.048004,3.6539917,0.43501282,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(DOUBLE THIRD DIVIDE),(6 8),4,NO,6.072998,3.6749878,0.43501282,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(INCREMENT DOUBLE DIVIDE),(3 1),2,YES,1.1909943,3.6569977,0.28500366,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(INCREMENT THIRD TIMES),(3 6),7,NO,4.9110107,4.3289795,0.43499756,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(INCREMENT THIRD TIMES),(4 7),10,YES,4.8950195,4.070984,0.28500366,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(TRIPLE INCREMENT TIMES),(2 7),48,YES,3.8720093,3.6739807,0.28500366,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(TRIPLE INCREMENT DIVIDE),(7 6),3,YES,4.403015,3.6409912,0.28500366,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(TRIPLE TRIPLE ADD),(3 8),33,YES,4.915985,3.6210022,0.28500366,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(DOUBLE THIRD TIMES),(4 7),17,NO,4.906006,3.6679993,0.43499756,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(TRIPLE INCREMENT ADD),(2 9),14,NO,3.8980103,3.6489868,0.43499756,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(TRIPLE INCREMENT ADD),(6 4),23,YES,2.7780151,3.6319885,0.28500366,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(TRIPLE INCREMENT ADD),(1 4),7,NO,1.5660095,3.6489868,0.43499756,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(DOUBLE TRIPLE DIVIDE),(3 2),1,YES,6.584015,3.651001,0.28500366,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(INCREMENT HALF ADD),(4 7),8,YES,4.9019775,3.6350098,0.28500366,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(INCREMENT DOUBLE DIVIDE),(5 3),2,NO,4.2409973,3.3569946,0.43499756,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,1.1970215,3.6319885,0.43499756,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(INCREMENT DOUBLE DIVIDE),(8 4),1,YES,3.7990112,3.3619995,0.28500366,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(INCREMENT INCREMENT TIMES),(6 1),13,NO,4.9039917,3.6589966,0.43499756,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(TRIPLE INCREMENT ADD),(3 5),15,YES,4.86499,4.0500183,0.28500366,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,1.039978,3.6350098,0.43499756,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(DOUBLE THIRD ADD),(1 6),4,YES,5.0660095,3.6579895,0.28500366,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(TRIPLE INCREMENT ADD),(2 1),7,NO,1.5650024,4.0650024,0.43499756,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(INCREMENT DOUBLE DIVIDE),(8 3),2,NO,1.1919861,3.626007,0.43499756,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(TRIPLE INCREMENT ADD),(2 4),9,NO,1.7120056,3.9869995,0.43499756,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(DOUBLE DOUBLE ADD),(8 6),27,NO,4.529999,3.6270142,0.43499756,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(INCREMENT DOUBLE DIVIDE),(9 3),1,YES,2.230011,3.623993,0.28500366,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(INCREMENT DOUBLE DIVIDE),(3 2),1,YES,1.0359802,3.6280212,0.28497314,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(THIRD HALF ADD),(9 7),5,NO,5.4110413,3.6169434,0.4350586,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,1.1879883,3.6350098,0.43499756,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(TRIPLE INCREMENT ADD),(2 6),11,NO,1.1929932,4.018982,0.43499756,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(INCREMENT DOUBLE DIVIDE),(1 1),2,NO,1.1879883,3.3569946,0.43499756,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(TRIPLE INCREMENT ADD),(8 8),33,YES,2.7630005,4.0630493,0.28497314,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(TRIPLE INCREMENT ADD),(6 1),19,NO,1.039978,4.07605,0.43499756,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(DOUBLE TRIPLE TIMES),(5 1),30,YES,6.078003,3.6329956,0.28497314,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(THIRD HALF DIVIDE),(9 6),2,NO,4.388977,3.6490479,0.43499756,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(THIRD TRIPLE TIMES),(8 1),7,NO,6.0789795,3.6019897,0.43499756,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(HALF TRIPLE TIMES),(4 1),5,NO,5.5549927,3.665039,0.43499756,1
1600,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(DOUBLE INCREMENT TIMES),(1 3),8,YES,5.563965,3.651001,0.28503418,1
1601,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,4.216,4.871,0.28499985,1
1601,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(INCREMENT DOUBLE DIVIDE),(1 1),2,NO,4.3430004,3.6410007,0.43499947,1
1601,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(TRIPLE INCREMENT ADD),(2 4),10,NO,4.014,4.369999,0.43500137,1
1601,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(TRIPLE INCREMENT ADD),(1 4),7,NO,5.521,3.6529999,0.43500137,1
1601,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(TRIPLE INCREMENT ADD),(2 9),15,NO,1.7109985,3.618,0.43500137,1
1601,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(TRIPLE INCREMENT ADD),(8 8),33,YES,3.244999,3.6259956,0.28500366,1
1601,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(INCREMENT DOUBLE DIVIDE),(3 1),1,NO,8.277,3.6360016,0.43499756,1
1601,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(TRIPLE INCREMENT ADD),(2 1),7,NO,1.7180023,3.6520004,0.43499756,1
1601,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(TRIPLE INCREMENT ADD),(6 4),23,YES,1.1920013,3.348999,0.28499603,1
1601,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(INCREMENT DOUBLE DIVIDE),(7 3),1,YES,2.111,3.6460037,0.28500366,1
1601,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(TRIPLE INCREMENT ADD),(6 1),20,YES,1.0439987,4.079994,0.28500366,1
1601,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(TRIPLE INCREMENT ADD),(2 6),12,NO,2.0960007,3.3619995,0.43499756,1
1601,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(TRIPLE INCREMENT ADD),(3 5),15,YES,2.2300034,3.3600006,0.28500366,1
1601,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(INCREMENT DOUBLE DIVIDE),(3 2),1,YES,4.748001,3.347992,0.28500366,1
1601,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,1.0419922,3.6130066,0.43499756,1
1601,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(INCREMENT DOUBLE DIVIDE),(8 3),1,YES,2.7429962,3.706009,0.28500366,1
1601,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(TRIPLE INCREMENT ADD),(3 7),17,YES,2.092987,3.350998,0.28500366,1
1601,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(INCREMENT DOUBLE DIVIDE),(9 3),2,NO,2.57901,3.3569946,0.43499756,1
1601,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,1.1790009,3.3200073,0.43499756,1
1601,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,1.1839905,3.3339996,0.28500366,1
1601,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(TRIPLE INCREMENT ADD),(3 7),17,YES,1.5780029,3.6349945,0.28500366,1
1601,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(DOUBLE DOUBLE DIVIDE),(4 3),2,NO,3.8710022,3.6669922,0.43501282,1
1601,MONOLINGUAL-DEVEL,0.2,0.01,0.23,0.9,0.4,(HALF THIRD ADD),(6 9),5,NO,4.541992,3.6710052,0.43499756,1
