idx,model_name,alpha,ans,imaginal-delay,le,nu,Rule,Inputs,Probe,ProbeCorrect,EncodingRT,ExecutionRT,ProbeRT,Accuracy
22000,MONOLINGUAL-DEVEL,0.0,0.03,0.22,0.9,0.4,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,1.435,5.38,0.2850008,1
22000,MONOLINGUAL-DEVEL,0.0,0.03,0.22,0.9,0.4,(INCREMENT DOUBLE DIVIDE),(1 1),2,NO,4.96,3.7210007,0.43499947,1
22000,MONOLINGUAL-DEVEL,0.0,0.03,0.22,0.9,0.4,(TRIPLE INCREMENT ADD),(2 4),10,NO,1.2310009,4.847,0.43499947,1
22000,MONOLINGUAL-DEVEL,0.0,0.03,0.22,0.9,0.4,(TRIPLE INCREMENT ADD),(1 4),7,NO,4.551998,3.5970001,0.43500137,1
22000,MONOLINGUAL-DEVEL,0.0,0.03,0.22,0.9,0.4,(TRIPLE INCREMENT ADD),(2 9),15,NO,1.2330017,3.4160004,0.43499756,1
22000,MONOLINGUAL-DEVEL,0.0,0.03,0.22,0.9,0.4,(TRIPLE INCREMENT ADD),(8 8),33,YES,1.8120003,3.771,0.28499985,1
22000,MONOLINGUAL-DEVEL,0.0,0.03,0.22,0.9,0.4,(INCREMENT DOUBLE DIVIDE),(3 1),1,NO,5.786003,3.4919968,0.43499756,1
22000,MONOLINGUAL-DEVEL,0.0,0.03,0.22,0.9,0.4,(TRIPLE INCREMENT ADD),(2 1),7,NO,2.3820038,3.4729996,0.43499756,1
22000,MONOLINGUAL-DEVEL,0.0,0.03,0.22,0.9,0.4,(TRIPLE INCREMENT ADD),(6 4),23,YES,1.2300034,4.1780014,0.28499603,1
22000,MONOLINGUAL-DEVEL,0.0,0.03,0.22,0.9,0.4,(INCREMENT DOUBLE DIVIDE),(7 3),1,YES,1.6580048,3.383995,0.28500366,1
22000,MONOLINGUAL-DEVEL,0.0,0.03,0.22,0.9,0.4,(TRIPLE INCREMENT ADD),(6 1),20,YES,1.0799942,4.026001,0.28500366,1
22000,MONOLINGUAL-DEVEL,0.0,0.03,0.22,0.9,0.4,(TRIPLE INCREMENT ADD),(2 6),12,NO,1.0769958,3.6100006,0.4350052,1
22000,MONOLINGUAL-DEVEL,0.0,0.03,0.22,0.9,0.4,(TRIPLE INCREMENT ADD),(3 5),15,YES,1.2129974,3.4609985,0.28500366,1
22000,MONOLINGUAL-DEVEL,0.0,0.03,0.22,0.9,0.4,(INCREMENT DOUBLE DIVIDE),(3 2),1,YES,1.086998,3.4100037,0.28500366,1
22000,MONOLINGUAL-DEVEL,0.0,0.03,0.22,0.9,0.4,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,2.2119904,3.6820068,0.43499756,1
22000,MONOLINGUAL-DEVEL,0.0,0.03,0.22,0.9,0.4,(INCREMENT DOUBLE DIVIDE),(8 3),1,YES,1.2180023,3.618988,0.28500366,1
