idx,model_name,alpha,ans,imaginal-delay,le,nu,Rule,Inputs,Probe,ProbeCorrect,EncodingRT,ExecutionRT,ProbeRT,Accuracy
27200,MONOLINGUAL-DEVEL,0.3,0.03,0.18,1.0,0.2,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,1.363,5.001,0.28499985,1
27200,MONOLINGUAL-DEVEL,0.3,0.03,0.18,1.0,0.2,(INCREMENT DOUBLE DIVIDE),(1 1),2,NO,4.401,3.4730005,0.43499947,1
27200,MONOLINGUAL-DEVEL,0.3,0.03,0.18,1.0,0.2,(TRIPLE INCREMENT ADD),(2 4),10,NO,1.1539993,4.4799995,0.43500137,1
27200,MONOLINGUAL-DEVEL,0.3,0.03,0.18,1.0,0.2,(TRIPLE INCREMENT ADD),(1 4),7,NO,4.116001,3.3979988,0.43500137,1
27200,MONOLINGUAL-DEVEL,0.3,0.03,0.18,1.0,0.2,(TRIPLE INCREMENT ADD),(2 9),15,NO,2.607998,3.1809998,0.43500137,1
27200,MONOLINGUAL-DEVEL,0.3,0.03,0.18,1.0,0.2,(TRIPLE INCREMENT ADD),(8 8),33,YES,1.1489983,3.4710007,0.28499985,1
27200,MONOLINGUAL-DEVEL,0.3,0.03,0.18,1.0,0.2,(INCREMENT DOUBLE DIVIDE),(3 1),1,NO,4.7180023,3.1469994,0.43499756,1
27200,MONOLINGUAL-DEVEL,0.3,0.03,0.18,1.0,0.2,(TRIPLE INCREMENT ADD),(2 1),7,NO,1.6480026,3.4850006,0.43499756,1
27200,MONOLINGUAL-DEVEL,0.3,0.03,0.18,1.0,0.2,(TRIPLE INCREMENT ADD),(6 4),23,YES,1.1470032,3.1429977,0.28499603,1
27200,MONOLINGUAL-DEVEL,0.3,0.03,0.18,1.0,0.2,(INCREMENT DOUBLE DIVIDE),(7 3),1,YES,1.9970016,3.300003,0.28499603,1
27200,MONOLINGUAL-DEVEL,0.3,0.03,0.18,1.0,0.2,(TRIPLE INCREMENT ADD),(6 1),20,YES,1.0139999,3.9350052,0.28499603,1
27200,MONOLINGUAL-DEVEL,0.3,0.03,0.18,1.0,0.2,(TRIPLE INCREMENT ADD),(2 6),12,NO,0.99700165,3.4160004,0.43499756,1
27200,MONOLINGUAL-DEVEL,0.3,0.03,0.18,1.0,0.2,(TRIPLE INCREMENT ADD),(3 5),15,YES,1.1480026,3.8119965,0.28500366,1
27200,MONOLINGUAL-DEVEL,0.3,0.03,0.18,1.0,0.2,(INCREMENT DOUBLE DIVIDE),(3 2),1,YES,1.5219955,3.3490067,0.28499603,1
27200,MONOLINGUAL-DEVEL,0.3,0.03,0.18,1.0,0.2,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,1.5009995,3.253006,0.43499756,1
27200,MONOLINGUAL-DEVEL,0.3,0.03,0.18,1.0,0.2,(INCREMENT DOUBLE DIVIDE),(8 3),1,YES,1.1499939,3.3740082,0.2849884,1
27200,MONOLINGUAL-DEVEL,0.3,0.03,0.18,1.0,0.2,(TRIPLE INCREMENT ADD),(3 7),17,YES,1.0050049,3.1569977,0.28500366,1
27200,MONOLINGUAL-DEVEL,0.3,0.03,0.18,1.0,0.2,(INCREMENT DOUBLE DIVIDE),(9 3),2,NO,1.0010071,3.1679993,0.43499756,1
27200,MONOLINGUAL-DEVEL,0.3,0.03,0.18,1.0,0.2,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,1.6380005,3.501999,0.43499756,1
27200,MONOLINGUAL-DEVEL,0.3,0.03,0.18,1.0,0.2,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,1.1390076,3.4359894,0.28500366,1
27200,MONOLINGUAL-DEVEL,0.3,0.03,0.18,1.0,0.2,(TRIPLE INCREMENT ADD),(3 7),17,YES,1.0110016,3.7359924,0.28500366,1
27200,MONOLINGUAL-DEVEL,0.3,0.03,0.18,1.0,0.2,(DOUBLE DOUBLE DIVIDE),(4 3),2,NO,1.0140076,3.901001,0.43499756,1
27200,MONOLINGUAL-DEVEL,0.3,0.03,0.18,1.0,0.2,(HALF THIRD ADD),(6 9),5,NO,2.147995,3.376999,0.43499756,1
27200,MONOLINGUAL-DEVEL,0.3,0.03,0.18,1.0,0.2,(DOUBLE THIRD DIVIDE),(6 8),4,NO,2.1450043,3.4109955,0.43499756,1
27200,MONOLINGUAL-DEVEL,0.3,0.03,0.18,1.0,0.2,(INCREMENT DOUBLE DIVIDE),(3 1),2,YES,1.1380005,3.4930115,0.2849884,1
27200,MONOLINGUAL-DEVEL,0.3,0.03,0.18,1.0,0.2,(INCREMENT THIRD TIMES),(3 6),7,NO,1.5090027,4.2940063,0.43499756,1
27200,MONOLINGUAL-DEVEL,0.3,0.03,0.18,1.0,0.2,(INCREMENT THIRD TIMES),(4 7),10,YES,3.8320007,3.876007,0.2849884,1
