idx,model_name,alpha,ans,imaginal-delay,le,nu,Rule,Inputs,Probe,ProbeCorrect,EncodingRT,ExecutionRT,ProbeRT,Accuracy
28300,MONOLINGUAL-DEVEL,0.5,0.03,0.18,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,2.827,4.387,0.28499985,1
28300,MONOLINGUAL-DEVEL,0.5,0.03,0.18,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(1 1),2,NO,3.4800005,3.5060005,0.43499947,1
28300,MONOLINGUAL-DEVEL,0.5,0.03,0.18,1.0,0.1,(TRIPLE INCREMENT ADD),(2 4),10,NO,3.0699997,4.1900005,0.43499947,1
28300,MONOLINGUAL-DEVEL,0.5,0.03,0.18,1.0,0.1,(TRIPLE INCREMENT ADD),(1 4),7,NO,2.6229992,3.5110016,0.43499756,1
28300,MONOLINGUAL-DEVEL,0.5,0.03,0.18,1.0,0.1,(TRIPLE INCREMENT ADD),(2 9),15,NO,1.1450005,3.8260002,0.43500137,1
28300,MONOLINGUAL-DEVEL,0.5,0.03,0.18,1.0,0.1,(TRIPLE INCREMENT ADD),(8 8),33,YES,2.1090012,3.9399986,0.28499985,1
28300,MONOLINGUAL-DEVEL,0.5,0.03,0.18,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(3 1),1,NO,5.012001,3.1210022,0.43499756,1
28300,MONOLINGUAL-DEVEL,0.5,0.03,0.18,1.0,0.1,(TRIPLE INCREMENT ADD),(2 1),7,NO,1.1470032,3.5970001,0.43499756,1
28300,MONOLINGUAL-DEVEL,0.5,0.03,0.18,1.0,0.1,(TRIPLE INCREMENT ADD),(6 4),23,YES,2.0940018,3.953003,0.28499603,1
28300,MONOLINGUAL-DEVEL,0.5,0.03,0.18,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(7 3),1,YES,2.4469986,3.1380005,0.28500366,1
28300,MONOLINGUAL-DEVEL,0.5,0.03,0.18,1.0,0.1,(TRIPLE INCREMENT ADD),(6 1),20,YES,0.99700165,3.4679947,0.28500366,1
28300,MONOLINGUAL-DEVEL,0.5,0.03,0.18,1.0,0.1,(TRIPLE INCREMENT ADD),(2 6),12,NO,1.9389954,3.3830032,0.43499756,1
28300,MONOLINGUAL-DEVEL,0.5,0.03,0.18,1.0,0.1,(TRIPLE INCREMENT ADD),(3 5),15,YES,1.1350021,3.3410034,0.28499603,1
28300,MONOLINGUAL-DEVEL,0.5,0.03,0.18,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(3 2),1,YES,1.9660034,3.4020004,0.28500366,1
28300,MONOLINGUAL-DEVEL,0.5,0.03,0.18,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,0.9909973,3.3430023,0.43499756,1
