idx,model_name,alpha,ans,imaginal-delay,le,nu,Rule,Inputs,Probe,ProbeCorrect,EncodingRT,ExecutionRT,ProbeRT,Accuracy
51900,MONOLINGUAL-DEVEL,0.2,0.05,0.24,1.1,0.3,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,2.976,4.6450005,0.28499985,1
51900,MONOLINGUAL-DEVEL,0.2,0.05,0.24,1.1,0.3,(INCREMENT DOUBLE DIVIDE),(1 1),2,NO,3.21,3.3259993,0.43500137,1
51900,MONOLINGUAL-DEVEL,0.2,0.05,0.24,1.1,0.3,(TRIPLE INCREMENT ADD),(2 4),10,NO,1.1939983,4.644001,0.43499947,1
51900,MONOLINGUAL-DEVEL,0.2,0.05,0.24,1.1,0.3,(TRIPLE INCREMENT ADD),(1 4),7,NO,5.3879986,3.309002,0.43500137,1
51900,MONOLINGUAL-DEVEL,0.2,0.05,0.24,1.1,0.3,(TRIPLE INCREMENT ADD),(2 9),15,NO,1.7059975,3.1879997,0.43500137,1
51900,MONOLINGUAL-DEVEL,0.2,0.05,0.24,1.1,0.3,(TRIPLE INCREMENT ADD),(8 8),33,YES,1.7120018,3.3309975,0.28499985,1
51900,MONOLINGUAL-DEVEL,0.2,0.05,0.24,1.1,0.3,(INCREMENT DOUBLE DIVIDE),(3 1),1,NO,3.3059998,2.922001,0.43499756,1
51900,MONOLINGUAL-DEVEL,0.2,0.05,0.24,1.1,0.3,(TRIPLE INCREMENT ADD),(2 1),7,NO,1.1930008,3.0790024,0.43499756,1
51900,MONOLINGUAL-DEVEL,0.2,0.05,0.24,1.1,0.3,(TRIPLE INCREMENT ADD),(6 4),23,YES,1.1679993,3.4480057,0.28499603,1
51900,MONOLINGUAL-DEVEL,0.2,0.05,0.24,1.1,0.3,(INCREMENT DOUBLE DIVIDE),(7 3),1,YES,4.246002,3.2669983,0.28500366,1
51900,MONOLINGUAL-DEVEL,0.2,0.05,0.24,1.1,0.3,(TRIPLE INCREMENT ADD),(6 1),20,YES,1.0509949,3.7400055,0.28499603,1
