idx,model_name,alpha,ans,imaginal-delay,le,nu,Rule,Inputs,Probe,ProbeCorrect,EncodingRT,ExecutionRT,ProbeRT,Accuracy
41600,MONOLINGUAL-DEVEL,0.3,0.04,0.23,1.1,0.2,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,2.944,4.3309994,0.2850008,1
41600,MONOLINGUAL-DEVEL,0.3,0.04,0.23,1.1,0.2,(INCREMENT DOUBLE DIVIDE),(1 1),2,NO,3.651,3.3009987,0.43500137,1
41600,MONOLINGUAL-DEVEL,0.3,0.04,0.23,1.1,0.2,(TRIPLE INCREMENT ADD),(2 4),10,NO,2.7399998,4.174999,0.43500137,1
41600,MONOLINGUAL-DEVEL,0.3,0.04,0.23,1.1,0.2,(TRIPLE INCREMENT ADD),(1 4),7,NO,2.7889977,3.151001,0.43500137,1
41600,MONOLINGUAL-DEVEL,0.3,0.04,0.23,1.1,0.2,(TRIPLE INCREMENT ADD),(2 9),15,NO,1.6860008,2.9769974,0.43500137,1
41600,MONOLINGUAL-DEVEL,0.3,0.04,0.23,1.1,0.2,(TRIPLE INCREMENT ADD),(8 8),33,YES,1.6769981,3.3010025,0.28499985,1
41600,MONOLINGUAL-DEVEL,0.3,0.04,0.23,1.1,0.2,(INCREMENT DOUBLE DIVIDE),(3 1),1,NO,5.2249985,3.1599998,0.43499756,1
41600,MONOLINGUAL-DEVEL,0.3,0.04,0.23,1.1,0.2,(TRIPLE INCREMENT ADD),(2 1),7,NO,2.201004,3.236,0.43499756,1
41600,MONOLINGUAL-DEVEL,0.3,0.04,0.23,1.1,0.2,(TRIPLE INCREMENT ADD),(6 4),23,YES,1.1699982,3.3100052,0.28499603,1
41600,MONOLINGUAL-DEVEL,0.3,0.04,0.23,1.1,0.2,(INCREMENT DOUBLE DIVIDE),(7 3),1,YES,2.0480042,3.2739944,0.28500366,1
41600,MONOLINGUAL-DEVEL,0.3,0.04,0.23,1.1,0.2,(TRIPLE INCREMENT ADD),(6 1),20,YES,1.5449982,3.375,0.28500366,1
41600,MONOLINGUAL-DEVEL,0.3,0.04,0.23,1.1,0.2,(TRIPLE INCREMENT ADD),(2 6),12,NO,1.0179977,3.6169968,0.4350052,1
41600,MONOLINGUAL-DEVEL,0.3,0.04,0.23,1.1,0.2,(TRIPLE INCREMENT ADD),(3 5),15,YES,1.1679993,3.1869965,0.28500366,1
41600,MONOLINGUAL-DEVEL,0.3,0.04,0.23,1.1,0.2,(INCREMENT DOUBLE DIVIDE),(3 2),1,YES,3.048996,3.0630035,0.28499603,1
41600,MONOLINGUAL-DEVEL,0.3,0.04,0.23,1.1,0.2,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,1.5220032,3.2380066,0.43499756,1
41600,MONOLINGUAL-DEVEL,0.3,0.04,0.23,1.1,0.2,(INCREMENT DOUBLE DIVIDE),(8 3),1,YES,1.175003,2.993988,0.28500366,1
41600,MONOLINGUAL-DEVEL,0.3,0.04,0.23,1.1,0.2,(TRIPLE INCREMENT ADD),(3 7),17,YES,1.5279999,3.4230042,0.28500366,1
41600,MONOLINGUAL-DEVEL,0.3,0.04,0.23,1.1,0.2,(INCREMENT DOUBLE DIVIDE),(9 3),2,NO,1.5179901,3.0370026,0.43499756,1
41600,MONOLINGUAL-DEVEL,0.3,0.04,0.23,1.1,0.2,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,1.1560059,3.074997,0.43499756,1
41600,MONOLINGUAL-DEVEL,0.3,0.04,0.23,1.1,0.2,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,1.154007,3.3829956,0.28500366,1
41600,MONOLINGUAL-DEVEL,0.3,0.04,0.23,1.1,0.2,(TRIPLE INCREMENT ADD),(3 7),17,YES,1.026001,3.1319885,0.28500366,1
41600,MONOLINGUAL-DEVEL,0.3,0.04,0.23,1.1,0.2,(DOUBLE DOUBLE DIVIDE),(4 3),2,NO,2.5970001,3.3899994,0.43499756,1
41600,MONOLINGUAL-DEVEL,0.3,0.04,0.23,1.1,0.2,(HALF THIRD ADD),(6 9),5,NO,1.1900024,3.7600098,0.43499756,1
41600,MONOLINGUAL-DEVEL,0.3,0.04,0.23,1.1,0.2,(DOUBLE THIRD DIVIDE),(6 8),4,NO,1.1859894,3.7260132,0.43499756,1
41600,MONOLINGUAL-DEVEL,0.3,0.04,0.23,1.1,0.2,(INCREMENT DOUBLE DIVIDE),(3 1),2,YES,1.1679993,3.1349945,0.28500366,1
41600,MONOLINGUAL-DEVEL,0.3,0.04,0.23,1.1,0.2,(INCREMENT THIRD TIMES),(3 6),7,NO,2.5939941,4.0590057,0.43499756,1
41600,MONOLINGUAL-DEVEL,0.3,0.04,0.23,1.1,0.2,(INCREMENT THIRD TIMES),(4 7),10,YES,2.2400055,3.3789978,0.28500366,1
41600,MONOLINGUAL-DEVEL,0.3,0.04,0.23,1.1,0.2,(TRIPLE INCREMENT TIMES),(2 7),48,YES,3.5619965,3.447998,0.28500366,1
41600,MONOLINGUAL-DEVEL,0.3,0.04,0.23,1.1,0.2,(TRIPLE INCREMENT DIVIDE),(7 6),3,YES,3.0789948,3.4210052,0.28500366,1
41600,MONOLINGUAL-DEVEL,0.3,0.04,0.23,1.1,0.2,(TRIPLE TRIPLE ADD),(3 8),33,YES,2.5809784,3.3590088,0.28500366,1
