idx,model_name,alpha,ans,imaginal-delay,le,nu,Rule,Inputs,Probe,ProbeCorrect,EncodingRT,ExecutionRT,ProbeRT,Accuracy
10900,MONOLINGUAL-DEVEL,0.0,0.02,0.18,0.9,0.1,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,3.409,4.753,0.28499985,1
10900,MONOLINGUAL-DEVEL,0.0,0.02,0.18,0.9,0.1,(INCREMENT DOUBLE DIVIDE),(1 1),2,NO,2.5840006,3.5440006,0.43499947,1
10900,MONOLINGUAL-DEVEL,0.0,0.02,0.18,0.9,0.1,(TRIPLE INCREMENT ADD),(2 4),10,NO,3.2069988,4.2990017,0.43499947,1
10900,MONOLINGUAL-DEVEL,0.0,0.02,0.18,0.9,0.1,(TRIPLE INCREMENT ADD),(1 4),7,NO,2.230999,3.5730019,0.43499756,1
10900,MONOLINGUAL-DEVEL,0.0,0.02,0.18,0.9,0.1,(TRIPLE INCREMENT ADD),(2 9),15,NO,2.6790009,3.3110008,0.43500137,1
10900,MONOLINGUAL-DEVEL,0.0,0.02,0.18,0.9,0.1,(TRIPLE INCREMENT ADD),(8 8),33,YES,2.1329994,4.044998,0.28499985,1
10900,MONOLINGUAL-DEVEL,0.0,0.02,0.18,0.9,0.1,(INCREMENT DOUBLE DIVIDE),(3 1),1,NO,9.296001,3.3450012,0.43499756,1
10900,MONOLINGUAL-DEVEL,0.0,0.02,0.18,0.9,0.1,(TRIPLE INCREMENT ADD),(2 1),7,NO,1.6849976,3.4830017,0.4350052,1
10900,MONOLINGUAL-DEVEL,0.0,0.02,0.18,0.9,0.1,(TRIPLE INCREMENT ADD),(6 4),23,YES,3.1159973,3.540001,0.28499603,1
10900,MONOLINGUAL-DEVEL,0.0,0.02,0.18,0.9,0.1,(INCREMENT DOUBLE DIVIDE),(7 3),1,YES,1.0110016,3.5540009,0.28499603,1
10900,MONOLINGUAL-DEVEL,0.0,0.02,0.18,0.9,0.1,(TRIPLE INCREMENT ADD),(6 1),20,YES,1.0070038,4.060997,0.28500366,1
10900,MONOLINGUAL-DEVEL,0.0,0.02,0.18,0.9,0.1,(TRIPLE INCREMENT ADD),(2 6),12,NO,1.0009995,3.3310013,0.43499756,1
10900,MONOLINGUAL-DEVEL,0.0,0.02,0.18,0.9,0.1,(TRIPLE INCREMENT ADD),(3 5),15,YES,2.1149979,3.5300064,0.28499603,1
10900,MONOLINGUAL-DEVEL,0.0,0.02,0.18,0.9,0.1,(INCREMENT DOUBLE DIVIDE),(3 2),1,YES,1.0179977,3.6340027,0.28500366,1
10900,MONOLINGUAL-DEVEL,0.0,0.02,0.18,0.9,0.1,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,1.0059967,3.5659943,0.43501282,1
10900,MONOLINGUAL-DEVEL,0.0,0.02,0.18,0.9,0.1,(INCREMENT DOUBLE DIVIDE),(8 3),1,YES,2.6099854,3.553009,0.28500366,1
10900,MONOLINGUAL-DEVEL,0.0,0.02,0.18,0.9,0.1,(TRIPLE INCREMENT ADD),(3 7),17,YES,1.0059967,4.026993,0.28500366,1
10900,MONOLINGUAL-DEVEL,0.0,0.02,0.18,0.9,0.1,(INCREMENT DOUBLE DIVIDE),(9 3),2,NO,1.4880066,3.5009918,0.43499756,1
10900,MONOLINGUAL-DEVEL,0.0,0.02,0.18,0.9,0.1,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,1.151001,3.5250092,0.43499756,1
10900,MONOLINGUAL-DEVEL,0.0,0.02,0.18,0.9,0.1,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,1.1470032,3.5299988,0.2849884,1
10900,MONOLINGUAL-DEVEL,0.0,0.02,0.18,0.9,0.1,(TRIPLE INCREMENT ADD),(3 7),17,YES,3.4370117,3.2879944,0.28500366,1
10900,MONOLINGUAL-DEVEL,0.0,0.02,0.18,0.9,0.1,(DOUBLE DOUBLE DIVIDE),(4 3),2,NO,3.5299988,3.5839996,0.43499756,1
10900,MONOLINGUAL-DEVEL,0.0,0.02,0.18,0.9,0.1,(HALF THIRD ADD),(6 9),5,NO,3.2220001,3.5559998,0.43499756,1
10900,MONOLINGUAL-DEVEL,0.0,0.02,0.18,0.9,0.1,(DOUBLE THIRD DIVIDE),(6 8),4,NO,3.678009,3.5869904,0.43499756,1
10900,MONOLINGUAL-DEVEL,0.0,0.02,0.18,0.9,0.1,(INCREMENT DOUBLE DIVIDE),(3 1),2,YES,1.1490021,3.5279999,0.28500366,1
10900,MONOLINGUAL-DEVEL,0.0,0.02,0.18,0.9,0.1,(INCREMENT THIRD TIMES),(3 6),7,NO,3.5319977,4.3930054,0.43499756,1
10900,MONOLINGUAL-DEVEL,0.0,0.02,0.18,0.9,0.1,(INCREMENT THIRD TIMES),(4 7),10,YES,2.6990051,3.6039886,0.28500366,1
10900,MONOLINGUAL-DEVEL,0.0,0.02,0.18,0.9,0.1,(TRIPLE INCREMENT TIMES),(2 7),48,YES,2.5759888,3.5589905,0.28500366,1
10900,MONOLINGUAL-DEVEL,0.0,0.02,0.18,0.9,0.1,(TRIPLE INCREMENT DIVIDE),(7 6),3,YES,3.5509949,3.558014,0.28500366,1
10900,MONOLINGUAL-DEVEL,0.0,0.02,0.18,0.9,0.1,(TRIPLE TRIPLE ADD),(3 8),33,YES,2.571991,3.5490112,0.28500366,1
10900,MONOLINGUAL-DEVEL,0.0,0.02,0.18,0.9,0.1,(DOUBLE THIRD TIMES),(4 7),17,NO,3.065979,3.5630188,0.43499756,1
10900,MONOLINGUAL-DEVEL,0.0,0.02,0.18,0.9,0.1,(TRIPLE INCREMENT ADD),(2 9),14,NO,1.6640015,4.1159973,0.43499756,1
10900,MONOLINGUAL-DEVEL,0.0,0.02,0.18,0.9,0.1,(TRIPLE INCREMENT ADD),(6 4),23,YES,1.1589966,3.2609863,0.28500366,1
