idx,model_name,alpha,ans,imaginal-delay,le,nu,Rule,Inputs,Probe,ProbeCorrect,EncodingRT,ExecutionRT,ProbeRT,Accuracy
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,1.411,5.174,0.28499985,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(1 1),2,NO,4.241,3.5240002,0.43499947,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(2 4),10,NO,1.2119999,4.557001,0.43499947,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(1 4),7,NO,4.4209995,3.980999,0.43500137,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(2 9),15,NO,1.7789993,3.5580025,0.43499756,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(8 8),33,YES,1.2099991,3.307003,0.28499985,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(3 1),1,NO,6.8220024,3.3499985,0.43499756,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(2 1),7,NO,3.415001,3.8740005,0.43499756,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(6 4),23,YES,1.1959991,4.001999,0.28500366,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(7 3),1,YES,1.0629959,3.3080063,0.28499603,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(6 1),20,YES,1.5950012,3.4120026,0.28499603,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(2 6),12,NO,1.0470047,3.9440002,0.43499756,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(3 5),15,YES,1.7389984,3.1819992,0.28500366,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(3 2),1,YES,3.2569962,3.2539978,0.28500366,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,1.0410004,3.5319977,0.43499756,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(8 3),1,YES,1.1900024,3.5930023,0.28500366,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(3 7),17,YES,1.052002,4.001999,0.2849884,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(9 3),2,NO,1.050003,3.2640076,0.43499756,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,1.1990051,3.4179993,0.43499756,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,1.197998,3.2180023,0.28500366,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(3 7),17,YES,1.0619965,3.5709991,0.28500366,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(DOUBLE DOUBLE DIVIDE),(4 3),2,NO,2.6759949,3.576004,0.43499756,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(HALF THIRD ADD),(6 9),5,NO,2.3139954,3.678009,0.43499756,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(DOUBLE THIRD DIVIDE),(6 8),4,NO,2.8170013,3.592987,0.43501282,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(3 1),2,YES,1.2019958,3.354004,0.2849884,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT THIRD TIMES),(3 6),7,NO,1.0570068,4.528,0.43499756,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT THIRD TIMES),(4 7),10,YES,5.906006,3.8609924,0.28500366,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT TIMES),(2 7),48,YES,1.0599976,3.8119965,0.28500366,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT DIVIDE),(7 6),3,YES,2.6729736,3.4690247,0.28497314,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE TRIPLE ADD),(3 8),33,YES,1.0610046,3.8659973,0.28500366,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(DOUBLE THIRD TIMES),(4 7),17,NO,1.0639954,3.928009,0.43499756,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(2 9),14,NO,2.8950195,3.3649902,0.43499756,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(6 4),23,YES,2.3070068,3.4239807,0.28500366,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(1 4),7,NO,1.5920105,3.1829834,0.43502808,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(DOUBLE TRIPLE DIVIDE),(3 2),1,YES,1.2029724,3.9140015,0.28500366,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT HALF ADD),(4 7),8,YES,2.6710205,3.4599915,0.28500366,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(5 3),2,NO,1.6099854,3.5550232,0.43499756,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,1.7489929,3.6029968,0.43499756,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(8 4),1,YES,1.20401,3.6109924,0.28500366,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT INCREMENT TIMES),(6 1),13,NO,1.0679932,3.7839966,0.43499756,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(3 5),15,YES,1.2080078,3.1359863,0.28500366,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,1.0469971,3.5859985,0.43502808,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(DOUBLE THIRD ADD),(1 6),4,YES,1.2089844,3.873993,0.28500366,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(2 1),7,NO,2.1480103,3.493988,0.43499756,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(8 3),2,NO,1.20401,3.619995,0.43499756,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(2 4),9,NO,1.2000122,4.0109863,0.43499756,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(DOUBLE DOUBLE ADD),(8 6),27,NO,2.804016,3.6619873,0.43499756,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(9 3),1,YES,1.2050171,3.2859802,0.28500366,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(3 2),1,YES,1.0490112,3.5069885,0.28500366,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(THIRD HALF ADD),(9 7),5,NO,1.0589905,3.9990234,0.43499756,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,1.1990051,3.4449768,0.43499756,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(2 6),11,NO,1.736023,3.2219849,0.43499756,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(1 1),2,NO,1.1929932,3.479004,0.43499756,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(8 8),33,YES,1.7340088,3.5329895,0.28500366,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(6 1),19,NO,1.052002,3.7390137,0.43499756,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(DOUBLE TRIPLE TIMES),(5 1),30,YES,2.290985,3.5360107,0.28500366,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(THIRD HALF DIVIDE),(9 6),2,NO,1.0669861,3.8530273,0.43499756,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(THIRD TRIPLE TIMES),(8 1),7,NO,1.2079773,3.8269958,0.43502808,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(HALF TRIPLE TIMES),(4 1),5,NO,2.321045,3.612976,0.43499756,1
27700,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(DOUBLE INCREMENT TIMES),(1 3),8,YES,1.21698,3.8120117,0.28503418,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,1.413,5.19,0.28499985,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(1 1),2,NO,4.7660007,3.5010004,0.43499947,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(2 4),10,NO,2.2940006,4.3499985,0.43500137,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(1 4),7,NO,4.024,3.4099998,0.43499756,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(2 9),15,NO,1.1920013,3.2330017,0.43499756,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(8 8),33,YES,1.2130013,3.1529999,0.28499985,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(3 1),1,NO,3.4370003,3.25,0.43499756,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(2 1),7,NO,1.2190018,3.203003,0.43499756,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(6 4),23,YES,1.211998,3.8250046,0.28499603,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(7 3),1,YES,2.211998,3.5890045,0.28499603,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(6 1),20,YES,1.0590057,3.4979935,0.28500366,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(2 6),12,NO,1.0550003,3.461998,0.4350052,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(3 5),15,YES,1.75,3.2809982,0.28499603,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(3 2),1,YES,1.6610031,3.290001,0.28499603,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,2.6940002,3.1240082,0.43499756,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(8 3),1,YES,1.2099915,3.225006,0.28500366,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(3 7),17,YES,1.0659943,4.1450043,0.28500366,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(9 3),2,NO,1.0609894,3.3379974,0.43501282,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,1.2109985,3.4299927,0.43499756,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,1.2020111,3.494995,0.28500366,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(3 7),17,YES,1.0769958,3.5310059,0.2849884,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(DOUBLE DOUBLE DIVIDE),(4 3),2,NO,1.0640106,3.9049988,0.43499756,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(HALF THIRD ADD),(6 9),5,NO,2.3110046,3.574997,0.43499756,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(DOUBLE THIRD DIVIDE),(6 8),4,NO,1.7669983,3.6560059,0.43499756,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(3 1),2,YES,1.1959991,3.7350006,0.28500366,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT THIRD TIMES),(3 6),7,NO,1.6299896,4.25,0.43499756,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT THIRD TIMES),(4 7),10,YES,3.0660095,3.5599976,0.28500366,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT TIMES),(2 7),48,YES,1.0659943,3.880005,0.28500366,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT DIVIDE),(7 6),3,YES,1.0599976,3.9409943,0.28500366,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE TRIPLE ADD),(3 8),33,YES,2.1569977,3.554016,0.28500366,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(DOUBLE THIRD TIMES),(4 7),17,NO,1.618988,3.703003,0.43499756,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(2 9),14,NO,1.2319946,3.9970093,0.43499756,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(6 4),23,YES,1.8089905,3.9950256,0.28500366,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(1 4),7,NO,2.7189941,3.869995,0.43499756,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(DOUBLE TRIPLE DIVIDE),(3 2),1,YES,1.7829895,3.6950073,0.28500366,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT HALF ADD),(4 7),8,YES,1.0669861,3.8590088,0.28500366,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(5 3),2,NO,1.0759888,3.209015,0.43499756,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,1.7630005,3.2569885,0.43499756,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(8 4),1,YES,1.7640076,3.447998,0.28500366,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT INCREMENT TIMES),(6 1),13,NO,1.0679932,3.7980042,0.43499756,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(3 5),15,YES,2.3399963,3.8010254,0.28497314,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,1.0510254,3.3029785,0.43499756,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(DOUBLE THIRD ADD),(1 6),4,YES,1.2210083,3.9490051,0.28500366,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(2 1),7,NO,1.0759888,3.2839966,0.43499756,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(8 3),2,NO,1.2090149,3.242981,0.43502808,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(2 4),9,NO,1.2249756,3.5350037,0.43499756,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(DOUBLE DOUBLE ADD),(8 6),27,NO,1.2140198,3.972992,0.43499756,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(9 3),1,YES,1.2080078,3.242981,0.28500366,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(3 2),1,YES,1.053009,3.527008,0.28500366,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(THIRD HALF ADD),(9 7),5,NO,1.0629883,3.975006,0.43499756,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,1.20401,3.3049927,0.43499756,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(2 6),11,NO,1.2170105,3.5489807,0.43499756,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(1 1),2,NO,1.2030029,3.3600159,0.43499756,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(8 8),33,YES,1.2149963,4.0229797,0.28500366,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(6 1),19,NO,1.0700073,3.2380066,0.43499756,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(DOUBLE TRIPLE TIMES),(5 1),30,YES,1.7600098,3.6319885,0.28500366,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(THIRD HALF DIVIDE),(9 6),2,NO,1.0610046,3.9190063,0.43499756,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(THIRD TRIPLE TIMES),(8 1),7,NO,1.2139893,3.9389954,0.43499756,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(HALF TRIPLE TIMES),(4 1),5,NO,1.2070007,3.881012,0.43499756,1
27701,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(DOUBLE INCREMENT TIMES),(1 3),8,YES,1.2160034,3.8799744,0.28503418,1
27702,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,3.567,4.664,0.28499985,1
27702,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(1 1),2,NO,3.7150002,3.4239998,0.43499947,1
27702,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(2 4),10,NO,2.8209991,4.1120014,0.43499947,1
27702,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(1 4),7,NO,4.4300003,3.4570007,0.43499756,1
27702,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(2 9),15,NO,1.7019997,3.2380028,0.43499756,1
27702,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(8 8),33,YES,1.1840019,3.7779999,0.28499985,1
27702,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(3 1),1,NO,6.986,3.2949982,0.43499756,1
27702,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(2 1),7,NO,1.1940002,4.0820007,0.4350052,1
27702,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(6 4),23,YES,3.7959976,3.251999,0.28500366,1
27702,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(7 3),1,YES,1.5569992,3.5,0.28499603,1
27702,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(6 1),20,YES,2.0810013,3.2440033,0.28499603,1
27702,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(2 6),12,NO,1.0360031,3.459999,0.43499756,1
27702,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(3 5),15,YES,1.1730042,3.1419983,0.28499603,1
27702,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(3 2),1,YES,3.6259995,3.1920013,0.28500366,1
27702,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,1.5469971,3.553009,0.43499756,1
27702,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(8 3),1,YES,1.1799927,3.48201,0.2849884,1
27702,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(TRIPLE INCREMENT ADD),(3 7),17,YES,2.0559998,3.4470062,0.28500366,1
27702,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(9 3),2,NO,1.5319977,3.1849976,0.43499756,1
27702,MONOLINGUAL-DEVEL,0.4,0.03,0.23,1.0,0.1,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,1.1710052,3.2570038,0.43499756,1
