idx,model_name,alpha,ans,imaginal-delay,le,nu,Rule,Inputs,Probe,ProbeCorrect,EncodingRT,ExecutionRT,ProbeRT,Accuracy
33500,MONOLINGUAL-DEVEL,0.1,0.04,0.16,0.9,0.5,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,3.74,4.5690002,0.28499985,1
33500,MONOLINGUAL-DEVEL,0.1,0.04,0.16,0.9,0.5,(INCREMENT DOUBLE DIVIDE),(1 1),2,NO,4.267,3.4750004,0.43499947,1
33500,MONOLINGUAL-DEVEL,0.1,0.04,0.16,0.9,0.5,(TRIPLE INCREMENT ADD),(2 4),10,NO,3.5610008,4.2299995,0.43500137,1
33500,MONOLINGUAL-DEVEL,0.1,0.04,0.16,0.9,0.5,(TRIPLE INCREMENT ADD),(1 4),7,NO,4.428997,3.460003,0.43499756,1
33500,MONOLINGUAL-DEVEL,0.1,0.04,0.16,0.9,0.5,(TRIPLE INCREMENT ADD),(2 9),15,NO,2.487999,3.557003,0.43499756,1
33500,MONOLINGUAL-DEVEL,0.1,0.04,0.16,0.9,0.5,(TRIPLE INCREMENT ADD),(8 8),33,YES,1.1240005,3.7220001,0.28499985,1
33500,MONOLINGUAL-DEVEL,0.1,0.04,0.16,0.9,0.5,(INCREMENT DOUBLE DIVIDE),(3 1),1,NO,6.737999,3.5630035,0.43499756,1
33500,MONOLINGUAL-DEVEL,0.1,0.04,0.16,0.9,0.5,(TRIPLE INCREMENT ADD),(2 1),7,NO,3.850998,3.4240036,0.43499756,1
33500,MONOLINGUAL-DEVEL,0.1,0.04,0.16,0.9,0.5,(TRIPLE INCREMENT ADD),(6 4),23,YES,1.1100006,4.0739975,0.28500366,1
33500,MONOLINGUAL-DEVEL,0.1,0.04,0.16,0.9,0.5,(INCREMENT DOUBLE DIVIDE),(7 3),1,YES,4.2060013,3.2890015,0.28499603,1
33500,MONOLINGUAL-DEVEL,0.1,0.04,0.16,0.9,0.5,(TRIPLE INCREMENT ADD),(6 1),20,YES,2.7809982,3.4230042,0.28499603,1
33500,MONOLINGUAL-DEVEL,0.1,0.04,0.16,0.9,0.5,(TRIPLE INCREMENT ADD),(2 6),12,NO,1.4060059,3.895996,0.43499756,1
33500,MONOLINGUAL-DEVEL,0.1,0.04,0.16,0.9,0.5,(TRIPLE INCREMENT ADD),(3 5),15,YES,1.1110001,3.416008,0.2849884,1
33500,MONOLINGUAL-DEVEL,0.1,0.04,0.16,0.9,0.5,(INCREMENT DOUBLE DIVIDE),(3 2),1,YES,1.8600006,3.3160095,0.28500366,1
33500,MONOLINGUAL-DEVEL,0.1,0.04,0.16,0.9,0.5,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,2.3299866,3.4230042,0.43499756,1
33500,MONOLINGUAL-DEVEL,0.1,0.04,0.16,0.9,0.5,(INCREMENT DOUBLE DIVIDE),(8 3),1,YES,1.1119995,3.251007,0.28500366,1
33500,MONOLINGUAL-DEVEL,0.1,0.04,0.16,0.9,0.5,(TRIPLE INCREMENT ADD),(3 7),17,YES,0.97099304,3.4150085,0.2849884,1
33500,MONOLINGUAL-DEVEL,0.1,0.04,0.16,0.9,0.5,(INCREMENT DOUBLE DIVIDE),(9 3),2,NO,0.9680023,3.5850067,0.43499756,1
33500,MONOLINGUAL-DEVEL,0.1,0.04,0.16,0.9,0.5,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,1.1049957,3.4669952,0.43501282,1
33500,MONOLINGUAL-DEVEL,0.1,0.04,0.16,0.9,0.5,(INCREMENT DOUBLE DIVIDE),(5 3),1,YES,1.572998,3.5189972,0.28500366,1
33500,MONOLINGUAL-DEVEL,0.1,0.04,0.16,0.9,0.5,(TRIPLE INCREMENT ADD),(3 7),17,YES,1.4199982,3.8779907,0.28500366,1
33500,MONOLINGUAL-DEVEL,0.1,0.04,0.16,0.9,0.5,(DOUBLE DOUBLE DIVIDE),(4 3),2,NO,3.4360046,3.5480042,0.43499756,1
33500,MONOLINGUAL-DEVEL,0.1,0.04,0.16,0.9,0.5,(HALF THIRD ADD),(6 9),5,NO,3.5630035,3.6029968,0.43499756,1
33500,MONOLINGUAL-DEVEL,0.1,0.04,0.16,0.9,0.5,(DOUBLE THIRD DIVIDE),(6 8),4,NO,3.994995,3.548996,0.43501282,1
33500,MONOLINGUAL-DEVEL,0.1,0.04,0.16,0.9,0.5,(INCREMENT DOUBLE DIVIDE),(3 1),2,YES,2.020996,3.4519958,0.28500366,1
33500,MONOLINGUAL-DEVEL,0.1,0.04,0.16,0.9,0.5,(INCREMENT THIRD TIMES),(3 6),7,NO,3.8759918,4.159012,0.43499756,1
33500,MONOLINGUAL-DEVEL,0.1,0.04,0.16,0.9,0.5,(INCREMENT THIRD TIMES),(4 7),10,YES,3.9319916,3.524002,0.28500366,1
33500,MONOLINGUAL-DEVEL,0.1,0.04,0.16,0.9,0.5,(TRIPLE INCREMENT TIMES),(2 7),48,YES,2.9299927,3.5150146,0.28500366,1
33500,MONOLINGUAL-DEVEL,0.1,0.04,0.16,0.9,0.5,(TRIPLE INCREMENT DIVIDE),(7 6),3,YES,2.5090027,3.5749817,0.28500366,1
33500,MONOLINGUAL-DEVEL,0.1,0.04,0.16,0.9,0.5,(TRIPLE TRIPLE ADD),(3 8),33,YES,3.8380127,3.5059814,0.28500366,1
33500,MONOLINGUAL-DEVEL,0.1,0.04,0.16,0.9,0.5,(DOUBLE THIRD TIMES),(4 7),17,NO,4.2950134,3.5889893,0.43499756,1
33500,MONOLINGUAL-DEVEL,0.1,0.04,0.16,0.9,0.5,(TRIPLE INCREMENT ADD),(2 9),14,NO,1.1279907,4.1920166,0.43499756,1
33500,MONOLINGUAL-DEVEL,0.1,0.04,0.16,0.9,0.5,(TRIPLE INCREMENT ADD),(6 4),23,YES,6.195984,3.2280273,0.28497314,1
33500,MONOLINGUAL-DEVEL,0.1,0.04,0.16,0.9,0.5,(TRIPLE INCREMENT ADD),(1 4),7,NO,0.96902466,3.8840027,0.43499756,1
33500,MONOLINGUAL-DEVEL,0.1,0.04,0.16,0.9,0.5,(DOUBLE TRIPLE DIVIDE),(3 2),1,YES,4.046997,3.493988,0.28500366,1
33500,MONOLINGUAL-DEVEL,0.1,0.04,0.16,0.9,0.5,(INCREMENT HALF ADD),(4 7),8,YES,2.9389954,3.5140076,0.28500366,1
33500,MONOLINGUAL-DEVEL,0.1,0.04,0.16,0.9,0.5,(INCREMENT DOUBLE DIVIDE),(5 3),2,NO,3.251007,3.21698,0.43499756,1
33500,MONOLINGUAL-DEVEL,0.1,0.04,0.16,0.9,0.5,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,1.1140137,3.446991,0.43499756,1
33500,MONOLINGUAL-DEVEL,0.1,0.04,0.16,0.9,0.5,(INCREMENT DOUBLE DIVIDE),(8 4),1,YES,2.0130005,3.257019,0.28497314,1
33500,MONOLINGUAL-DEVEL,0.1,0.04,0.16,0.9,0.5,(INCREMENT INCREMENT TIMES),(6 1),13,NO,2.9570007,3.600006,0.43499756,1
33500,MONOLINGUAL-DEVEL,0.1,0.04,0.16,0.9,0.5,(TRIPLE INCREMENT ADD),(3 5),15,YES,1.1289978,3.2440186,0.28500366,1
33500,MONOLINGUAL-DEVEL,0.1,0.04,0.16,0.9,0.5,(INCREMENT DOUBLE DIVIDE),(7 3),2,NO,0.96698,3.6020203,0.43499756,1
33500,MONOLINGUAL-DEVEL,0.1,0.04,0.16,0.9,0.5,(DOUBLE THIRD ADD),(1 6),4,YES,3.5899963,3.6569824,0.28500366,1
33500,MONOLINGUAL-DEVEL,0.1,0.04,0.16,0.9,0.5,(TRIPLE INCREMENT ADD),(2 1),7,NO,3.7210083,3.9960022,0.43499756,1
33500,MONOLINGUAL-DEVEL,0.1,0.04,0.16,0.9,0.5,(INCREMENT DOUBLE DIVIDE),(8 3),2,NO,2.4549866,3.4910278,0.43499756,1
33500,MONOLINGUAL-DEVEL,0.1,0.04,0.16,0.9,0.5,(TRIPLE INCREMENT ADD),(2 4),9,NO,1.1170044,3.3279724,0.43499756,1
33500,MONOLINGUAL-DEVEL,0.1,0.04,0.16,0.9,0.5,(DOUBLE DOUBLE ADD),(8 6),27,NO,3.9970093,3.446991,0.43502808,1
